algorithm,cores,iterations,size,latency,min,max
0,78,1000,262144.0,859.57,55.07,1197.67
0,78,1000,524288.0,1734.87,94.97,2391.89
0,78,1000,1048576.0,3182.48,184.25,4493.89
2,18,1000,1.0,4.76,0.98,11.07
2,18,1000,2.0,4.76,1.02,10.94
2,18,1000,4.0,5.05,1.01,11.12
2,18,1000,8.0,5.13,0.97,11.2
2,18,1000,16.0,5.51,1.07,11.9
2,18,1000,32.0,5.7,1.17,12.44
2,18,1000,64.0,6.33,1.17,14.74
2,18,1000,128.0,6.58,2.41,12.93
2,18,1000,256.0,8.16,2.95,15.76
2,18,1000,512.0,8.75,3.13,16.8
2,18,1000,1024.0,10.35,3.53,19.5
2,18,1000,2048.0,9.93,3.23,19.97
2,18,1000,4096.0,12.3,3.95,23.81
2,18,1000,8192.0,16.44,5.09,29.32
2,18,1000,16384.0,20.86,8.14,34.55
2,18,1000,32768.0,34.04,13.85,53.65
2,18,1000,65536.0,57.88,15.47,87.9
2,18,1000,131072.0,108.21,24.65,169.43
2,18,1000,262144.0,216.69,42.18,344.91
2,18,1000,524288.0,470.26,76.59,720.85
2,18,1000,1048576.0,841.74,192.13,1224.07
2,142,1000,1.0,44.9,1.26,91.27
2,142,1000,2.0,44.66,1.15,90.32
2,142,1000,4.0,44.71,1.16,90.74
2,142,1000,8.0,49.33,1.17,99.72
2,142,1000,16.0,45.59,1.19,92.15
2,142,1000,32.0,46.02,1.16,94.44
2,142,1000,64.0,46.57,1.14,94.59
2,142,1000,128.0,47.95,1.31,97.22
2,142,1000,256.0,56.58,1.81,111.83
2,142,1000,512.0,67.25,1.91,129.94
2,142,1000,1024.0,74.19,2.49,144.02
2,142,1000,2048.0,69.87,2.02,141.98
2,142,1000,4096.0,83.08,2.42,166.15
2,142,1000,8192.0,110.38,3.8,210.85
2,142,1000,16384.0,135.84,5.84,267.12
2,142,1000,32768.0,157.63,8.33,307.92
2,142,1000,65536.0,331.44,13.81,636.33
2,142,1000,131072.0,569.54,48.37,1033.25
2,142,1000,262144.0,993.0,92.36,1792.99
2,142,1000,524288.0,1964.8,173.91,3473.97
2,142,1000,1048576.0,5001.03,323.06,9340.46
0,2,1000,1.0,1.7,0.11,3.3
0,2,1000,2.0,1.68,0.11,3.25
0,2,1000,4.0,1.69,0.11,3.28
0,2,1000,8.0,1.68,0.11,3.25
0,2,1000,16.0,1.7,0.11,3.3
0,2,1000,32.0,1.76,0.11,3.42
0,2,1000,64.0,2.16,0.11,4.2
0,2,1000,128.0,1.77,0.12,3.42
0,2,1000,256.0,2.35,0.56,4.15
0,2,1000,512.0,2.39,0.36,4.42
0,2,1000,1024.0,2.9,0.95,4.84
0,2,1000,2048.0,3.51,2.97,4.05
0,2,1000,4096.0,4.52,4.29,4.75
0,2,1000,8192.0,5.46,5.42,5.5
0,2,1000,16384.0,7.05,6.99,7.1
0,2,1000,32768.0,8.29,8.1,8.47
0,2,1000,65536.0,12.65,11.04,14.25
0,2,1000,131072.0,18.05,16.45,19.64
0,2,1000,262144.0,28.27,26.78,29.76
0,2,1000,524288.0,49.38,47.89,50.86
0,2,1000,1048576.0,91.87,90.39,93.36
2,222,1000,1.0,78.65,1.06,160.49
2,222,1000,2.0,77.43,1.15,163.5
2,222,1000,4.0,85.59,1.15,163.94
2,222,1000,8.0,76.23,0.78,153.36
2,222,1000,16.0,73.73,0.84,149.74
2,222,1000,32.0,77.03,0.71,154.34
2,222,1000,64.0,78.07,0.93,158.73
2,222,1000,128.0,88.72,1.27,171.37
2,222,1000,256.0,107.24,1.77,213.28
2,222,1000,512.0,105.5,1.78,207.02
2,222,1000,1024.0,110.23,2.04,222.39
2,222,1000,2048.0,116.59,1.44,237.03
2,222,1000,4096.0,130.57,1.85,265.78
2,222,1000,8192.0,158.51,2.8,315.51
2,222,1000,16384.0,210.82,5.31,413.11
2,222,1000,32768.0,352.08,8.79,671.6
2,222,1000,65536.0,600.37,28.6,1150.54
2,222,1000,131072.0,865.43,43.98,1613.18
2,222,1000,262144.0,1465.16,82.01,2730.53
2,222,1000,524288.0,2972.67,156.82,5413.21
2,222,1000,1048576.0,7641.8,308.42,14245.26
0,30,1000,1.0,2.36,0.67,4.68
0,30,1000,2.0,2.92,0.65,5.83
0,30,1000,4.0,3.57,0.8,6.88
0,30,1000,8.0,3.14,0.76,5.59
0,30,1000,16.0,3.01,0.79,5.54
0,30,1000,32.0,3.29,0.9,6.36
0,30,1000,64.0,3.38,0.88,6.22
0,30,1000,128.0,4.05,1.13,7.4
0,30,1000,256.0,4.53,1.49,8.17
0,30,1000,512.0,4.83,1.57,8.41
0,30,1000,1024.0,5.57,2.13,9.39
0,30,1000,2048.0,6.59,2.09,11.25
0,30,1000,4096.0,9.27,4.67,15.41
0,30,1000,8192.0,13.56,7.41,19.89
0,30,1000,16384.0,29.71,13.03,42.09
0,30,1000,32768.0,51.04,23.05,69.35
0,30,1000,65536.0,100.96,43.73,137.5
0,30,1000,131072.0,195.04,87.17,277.91
0,30,1000,262144.0,383.81,189.68,560.02
0,30,1000,524288.0,677.46,354.2,1012.05
0,30,1000,1048576.0,649.18,594.3,768.53
0,142,1000,1.0,9.81,1.82,18.25
0,142,1000,2.0,12.05,0.56,20.91
0,142,1000,4.0,12.64,0.57,21.45
0,142,1000,8.0,13.27,0.58,21.37
0,142,1000,16.0,11.74,0.58,20.25
0,142,1000,32.0,11.85,0.59,20.38
0,142,1000,64.0,12.06,0.58,20.58
0,142,1000,128.0,13.75,0.65,22.32
0,142,1000,256.0,14.16,1.08,22.61
0,142,1000,512.0,15.34,1.22,25.09
0,142,1000,1024.0,15.92,1.52,24.53
0,142,1000,2048.0,17.83,0.96,27.12
0,142,1000,4096.0,20.86,1.28,30.34
0,142,1000,8192.0,27.71,2.06,39.22
0,142,1000,16384.0,90.54,4.52,159.06
0,142,1000,32768.0,82.04,12.33,102.04
0,142,1000,65536.0,282.37,15.82,479.01
0,142,1000,131072.0,647.0,32.77,992.03
0,142,1000,262144.0,1347.98,51.91,1989.01
0,142,1000,524288.0,2804.2,94.43,4015.01
0,142,1000,1048576.0,5753.02,190.09,8054.84
2,10,1000,1.0,4.2,0.82,9.21
2,10,1000,2.0,4.09,0.79,8.91
2,10,1000,4.0,4.07,0.76,8.89
2,10,1000,8.0,4.13,0.79,8.78
2,10,1000,16.0,4.08,0.74,8.76
2,10,1000,32.0,4.33,0.81,9.15
2,10,1000,64.0,4.76,0.76,10.78
2,10,1000,128.0,4.87,1.56,9.76
2,10,1000,256.0,5.88,2.02,11.32
2,10,1000,512.0,6.29,2.23,11.97
2,10,1000,1024.0,7.24,2.68,13.46
2,10,1000,2048.0,7.07,2.74,14.13
2,10,1000,4096.0,8.44,3.99,16.49
2,10,1000,8192.0,10.67,5.3,18.35
2,10,1000,16384.0,15.37,8.3,22.28
2,10,1000,32768.0,23.61,11.36,33.4
2,10,1000,65536.0,41.81,15.73,59.13
2,10,1000,131072.0,84.91,26.36,123.79
2,10,1000,262144.0,167.22,41.99,244.67
2,10,1000,524288.0,316.55,77.68,465.2
2,10,1000,1048576.0,610.96,192.81,809.89
0,154,1000,1.0,11.78,1.86,21.84
0,154,1000,2.0,12.68,0.56,21.96
0,154,1000,4.0,12.68,0.55,22.5
0,154,1000,8.0,12.9,0.54,22.22
0,154,1000,16.0,13.01,0.57,22.14
0,154,1000,32.0,13.27,0.57,22.65
0,154,1000,64.0,13.37,0.57,22.91
0,154,1000,128.0,14.93,0.62,23.93
0,154,1000,256.0,15.46,1.09,24.26
0,154,1000,512.0,16.39,1.31,25.79
0,154,1000,1024.0,16.46,1.48,25.19
0,154,1000,2048.0,18.55,0.96,26.83
0,154,1000,4096.0,21.65,1.31,30.13
0,154,1000,8192.0,27.9,2.06,36.12
0,154,1000,16384.0,102.97,6.19,187.24
0,154,1000,32768.0,82.07,12.44,99.4
0,154,1000,65536.0,284.39,15.62,499.39
0,154,1000,131072.0,605.57,33.09,972.67
0,154,1000,262144.0,1278.92,50.78,1970.6
0,154,1000,524288.0,2778.8,100.44,4078.95
0,154,1000,1048576.0,6072.71,208.92,8478.13
2,190,1000,1.0,72.85,1.18,143.98
2,190,1000,2.0,69.52,1.18,133.24
2,190,1000,4.0,65.51,1.1,131.91
2,190,1000,8.0,65.16,1.13,128.6
2,190,1000,16.0,62.88,1.11,124.82
2,190,1000,32.0,63.72,1.13,126.3
2,190,1000,64.0,76.07,1.11,146.1
2,190,1000,128.0,67.91,1.22,134.26
2,190,1000,256.0,82.13,1.71,165.81
2,190,1000,512.0,98.89,1.8,191.2
2,190,1000,1024.0,94.07,2.09,186.56
2,190,1000,2048.0,97.06,1.55,192.31
2,190,1000,4096.0,110.34,1.92,219.18
2,190,1000,8192.0,135.85,2.78,266.68
2,190,1000,16384.0,179.18,6.08,350.99
2,190,1000,32768.0,214.6,8.14,415.96
2,190,1000,65536.0,513.13,33.67,976.17
2,190,1000,131072.0,753.26,43.91,1383.53
2,190,1000,262144.0,1275.71,82.38,2346.91
2,190,1000,524288.0,2768.63,159.31,4948.84
2,190,1000,1048576.0,7246.81,309.77,13192.81
0,90,1000,1.0,10.45,1.97,19.36
0,90,1000,2.0,9.44,1.89,17.44
0,90,1000,4.0,9.84,1.82,18.17
0,90,1000,8.0,9.86,1.84,18.3
0,90,1000,16.0,9.68,1.83,17.94
0,90,1000,32.0,10.48,2.48,18.89
0,90,1000,64.0,10.44,2.48,18.91
0,90,1000,128.0,10.91,2.88,19.14
0,90,1000,256.0,10.82,3.19,19.72
0,90,1000,512.0,11.18,3.37,19.83
0,90,1000,1024.0,11.74,3.97,20.6
0,90,1000,2048.0,12.44,4.35,21.76
0,90,1000,4096.0,15.6,5.34,27.69
0,90,1000,8192.0,25.13,8.24,45.56
0,90,1000,16384.0,47.11,11.98,81.01
0,90,1000,32768.0,87.23,13.98,150.88
0,90,1000,65536.0,181.47,17.52,305.18
0,90,1000,131072.0,448.82,33.33,649.19
0,90,1000,262144.0,916.65,52.25,1304.18
0,90,1000,524288.0,1726.56,93.75,2449.85
0,90,1000,1048576.0,3480.39,184.58,4876.05
2,114,1000,1.0,36.11,0.55,72.08
2,114,1000,2.0,34.98,0.57,71.81
2,114,1000,4.0,33.88,0.56,70.0
2,114,1000,8.0,34.78,0.76,71.43
2,114,1000,16.0,34.31,0.71,70.54
2,114,1000,32.0,35.07,0.98,71.63
2,114,1000,64.0,36.73,0.92,75.69
2,114,1000,128.0,37.86,1.3,76.36
2,114,1000,256.0,44.63,2.02,90.62
2,114,1000,512.0,49.2,2.33,106.77
2,114,1000,1024.0,55.79,3.11,133.3
2,114,1000,2048.0,56.69,2.42,112.79
2,114,1000,4096.0,70.07,3.06,135.03
2,114,1000,8192.0,80.62,4.79,160.29
2,114,1000,16384.0,108.82,6.11,217.62
2,114,1000,32768.0,135.72,11.34,262.92
2,114,1000,65536.0,290.35,17.67,544.04
2,114,1000,131072.0,487.21,39.01,856.42
2,114,1000,262144.0,877.49,61.65,1529.23
2,114,1000,524288.0,1692.63,104.63,2926.42
2,114,1000,1048576.0,3735.08,196.77,6683.97
0,126,1000,1.0,10.97,1.65,21.39
0,126,1000,2.0,11.99,1.71,23.17
0,126,1000,4.0,11.87,1.65,22.81
0,126,1000,8.0,12.37,1.65,23.87
0,126,1000,16.0,11.77,1.68,22.71
0,126,1000,32.0,12.05,2.17,22.51
0,126,1000,64.0,12.12,2.28,22.7
0,126,1000,128.0,12.17,2.54,21.71
0,126,1000,256.0,13.55,2.9,24.45
0,126,1000,512.0,13.3,2.85,23.78
0,126,1000,1024.0,13.73,3.64,24.37
0,126,1000,2048.0,14.1,4.34,25.5
0,126,1000,4096.0,18.49,5.6,34.46
0,126,1000,8192.0,31.18,8.1,59.08
0,126,1000,16384.0,59.53,12.74,109.05
0,126,1000,32768.0,109.35,14.2,202.45
0,126,1000,65536.0,249.63,14.52,417.92
0,126,1000,131072.0,553.06,31.32,848.21
0,126,1000,262144.0,1124.6,51.4,1687.34
0,126,1000,524288.0,2247.16,93.94,3309.13
0,126,1000,1048576.0,4636.42,188.08,6638.97
0,150,1000,1.0,9.64,1.61,18.24
0,150,1000,2.0,12.14,0.56,21.59
0,150,1000,4.0,11.94,0.55,20.96
0,150,1000,8.0,11.39,0.56,19.81
0,150,1000,16.0,11.51,0.55,19.93
0,150,1000,32.0,11.64,0.56,20.0
0,150,1000,64.0,12.49,0.57,21.62
0,150,1000,128.0,13.5,0.62,21.94
0,150,1000,256.0,14.35,1.04,22.97
0,150,1000,512.0,14.91,1.2,23.93
0,150,1000,1024.0,16.77,1.53,26.25
0,150,1000,2048.0,20.9,0.95,32.35
0,150,1000,4096.0,23.62,1.31,34.02
0,150,1000,8192.0,30.23,2.07,40.08
0,150,1000,16384.0,95.33,4.0,168.78
0,150,1000,32768.0,82.17,12.22,100.06
0,150,1000,65536.0,302.07,17.14,508.92
0,150,1000,131072.0,682.93,33.04,1050.31
0,150,1000,262144.0,1427.39,52.45,2109.98
0,150,1000,524288.0,3027.54,94.21,4284.86
0,150,1000,1048576.0,6041.26,188.24,8460.4
0,94,1000,1.0,9.19,1.69,17.07
0,94,1000,2.0,9.64,1.78,17.98
0,94,1000,4.0,9.85,1.74,18.29
0,94,1000,8.0,9.81,1.74,18.26
0,94,1000,16.0,9.69,1.69,18.06
0,94,1000,32.0,10.46,2.46,18.8
0,94,1000,64.0,10.47,2.46,18.86
0,94,1000,128.0,10.45,2.6,17.97
0,94,1000,256.0,10.38,2.75,18.12
0,94,1000,512.0,10.96,3.23,18.72
0,94,1000,1024.0,11.62,3.91,19.73
0,94,1000,2048.0,11.87,4.37,20.51
0,94,1000,4096.0,15.04,5.57,27.34
0,94,1000,8192.0,24.58,8.6,45.26
0,94,1000,16384.0,47.05,12.25,82.78
0,94,1000,32768.0,88.01,13.84,153.66
0,94,1000,65536.0,184.29,17.23,311.67
0,94,1000,131072.0,473.35,28.81,686.62
0,94,1000,262144.0,976.16,55.33,1385.42
0,94,1000,524288.0,1986.78,92.59,2758.86
0,94,1000,1048576.0,3911.84,183.8,5433.73
0,74,1000,1.0,8.99,1.67,16.69
0,74,1000,2.0,8.11,1.69,15.21
0,74,1000,4.0,8.45,1.67,15.38
0,74,1000,8.0,8.7,1.7,16.01
0,74,1000,16.0,8.51,1.67,15.68
0,74,1000,32.0,8.95,2.15,16.18
0,74,1000,64.0,9.09,2.13,16.44
0,74,1000,128.0,8.94,2.17,15.89
0,74,1000,256.0,7.14,2.62,19.41
0,74,1000,512.0,7.75,2.7,23.73
0,74,1000,1024.0,10.6,3.73,44.21
0,74,1000,2048.0,10.54,3.29,18.39
0,74,1000,4096.0,13.6,4.16,23.99
0,74,1000,8192.0,20.25,6.15,37.45
0,74,1000,16384.0,37.95,11.86,66.72
0,74,1000,32768.0,70.62,13.56,122.67
0,74,1000,65536.0,146.69,16.93,245.33
0,74,1000,131072.0,332.34,22.17,511.01
0,74,1000,262144.0,777.55,56.17,1097.22
0,74,1000,524288.0,1618.69,92.63,2236.15
0,74,1000,1048576.0,2993.07,183.78,4248.66
0,134,1000,1.0,9.42,1.67,18.22
0,134,1000,2.0,11.19,0.59,19.57
0,134,1000,4.0,10.98,0.79,18.9
0,134,1000,8.0,10.5,0.6,17.96
0,134,1000,16.0,10.55,0.6,18.03
0,134,1000,32.0,10.67,0.58,18.22
0,134,1000,64.0,11.22,0.6,19.06
0,134,1000,128.0,13.01,0.66,21.02
0,134,1000,256.0,13.4,1.14,21.23
0,134,1000,512.0,13.95,1.24,21.91
0,134,1000,1024.0,15.04,1.56,22.68
0,134,1000,2048.0,17.13,1.07,25.28
0,134,1000,4096.0,19.93,1.36,28.13
0,134,1000,8192.0,27.15,2.1,35.1
0,134,1000,16384.0,85.93,5.14,155.36
0,134,1000,32768.0,77.68,12.23,98.56
0,134,1000,65536.0,257.37,15.04,438.79
0,134,1000,131072.0,609.26,35.38,927.3
0,134,1000,262144.0,1281.61,51.94,1870.51
0,134,1000,524288.0,2619.01,94.82,3757.82
0,134,1000,1048576.0,5138.87,189.01,7299.3
0,22,1000,1.0,2.51,0.67,4.4
0,22,1000,2.0,2.61,0.71,4.57
0,22,1000,4.0,2.82,0.83,4.91
0,22,1000,8.0,3.02,0.96,5.26
0,22,1000,16.0,3.03,0.82,5.28
0,22,1000,32.0,3.54,0.96,6.18
0,22,1000,64.0,3.88,1.05,6.61
0,22,1000,128.0,4.19,1.36,7.25
0,22,1000,256.0,4.72,1.53,8.41
0,22,1000,512.0,5.14,1.79,9.1
0,22,1000,1024.0,5.81,2.34,9.83
0,22,1000,2048.0,6.65,2.4,11.48
0,22,1000,4096.0,9.0,4.52,13.6
0,22,1000,8192.0,12.81,7.45,18.07
0,22,1000,16384.0,29.33,13.21,43.36
0,22,1000,32768.0,46.34,22.29,65.11
0,22,1000,65536.0,89.88,42.42,125.29
0,22,1000,131072.0,178.37,86.06,254.42
0,22,1000,262144.0,359.44,185.7,522.2
0,22,1000,524288.0,607.88,352.26,835.9
0,22,1000,1048576.0,747.79,655.81,839.03
2,102,1000,1.0,31.66,1.18,64.47
2,102,1000,2.0,29.97,1.17,61.15
2,102,1000,4.0,29.66,1.19,60.19
2,102,1000,8.0,29.83,1.15,60.86
2,102,1000,16.0,29.73,1.25,59.96
2,102,1000,32.0,30.3,1.22,61.06
2,102,1000,64.0,31.47,1.2,63.83
2,102,1000,128.0,32.19,1.24,65.06
2,102,1000,256.0,39.43,1.57,83.32
2,102,1000,512.0,43.46,1.83,99.56
2,102,1000,1024.0,49.65,2.22,130.46
2,102,1000,2048.0,46.71,1.51,95.3
2,102,1000,4096.0,59.76,1.87,118.64
2,102,1000,8192.0,78.6,2.96,148.4
2,102,1000,16384.0,100.69,5.35,194.67
2,102,1000,32768.0,117.09,7.6,224.02
2,102,1000,65536.0,203.47,14.41,384.07
2,102,1000,131072.0,438.28,42.37,767.14
2,102,1000,262144.0,744.79,83.18,1303.07
2,102,1000,524288.0,1514.32,158.17,2590.89
2,102,1000,1048576.0,3877.27,308.72,7202.94
2,126,1000,1.0,40.02,1.19,78.26
2,126,1000,2.0,39.81,1.11,77.78
2,126,1000,4.0,39.8,1.12,76.86
2,126,1000,8.0,39.73,1.11,77.68
2,126,1000,16.0,39.22,1.11,76.61
2,126,1000,32.0,41.87,1.12,78.92
2,126,1000,64.0,45.46,1.12,88.99
2,126,1000,128.0,42.98,1.24,83.66
2,126,1000,256.0,50.88,1.72,99.52
2,126,1000,512.0,56.18,1.88,113.3
2,126,1000,1024.0,62.75,2.09,135.38
2,126,1000,2048.0,62.98,1.26,123.32
2,126,1000,4096.0,73.42,1.7,142.7
2,126,1000,8192.0,89.52,2.57,175.16
2,126,1000,16384.0,125.0,5.31,238.54
2,126,1000,32768.0,155.53,7.65,295.79
2,126,1000,65536.0,275.49,14.02,533.5
2,126,1000,131072.0,532.08,42.93,943.05
2,126,1000,262144.0,911.11,81.62,1611.96
2,126,1000,524288.0,1897.0,160.96,3284.03
2,126,1000,1048576.0,5053.02,313.39,8913.93
2,38,1000,1.0,8.73,0.46,18.92
2,38,1000,2.0,14.52,1.11,26.41
2,38,1000,4.0,9.45,0.46,19.35
2,38,1000,8.0,9.67,0.64,18.85
2,38,1000,16.0,9.09,1.01,17.52
2,38,1000,32.0,9.36,0.9,18.54
2,38,1000,64.0,11.09,0.66,23.88
2,38,1000,128.0,11.46,0.82,24.47
2,38,1000,256.0,15.48,1.69,31.39
2,38,1000,512.0,16.19,1.73,35.15
2,38,1000,1024.0,19.64,2.13,40.0
2,38,1000,2048.0,18.1,1.6,37.65
2,38,1000,4096.0,22.09,1.94,47.65
2,38,1000,8192.0,27.25,2.76,54.72
2,38,1000,16384.0,32.19,5.21,63.12
2,38,1000,32768.0,45.04,7.98,81.0
2,38,1000,65536.0,67.18,14.21,118.84
2,38,1000,131072.0,120.05,23.46,215.37
2,38,1000,262144.0,301.42,41.92,506.75
2,38,1000,524288.0,737.13,155.7,1140.26
2,38,1000,1048576.0,1618.61,309.64,2576.07
0,166,1000,1.0,10.29,1.74,19.18
0,166,1000,2.0,13.62,0.58,24.11
0,166,1000,4.0,13.85,0.56,24.41
0,166,1000,8.0,12.46,0.55,21.44
0,166,1000,16.0,13.11,0.56,23.3
0,166,1000,32.0,13.23,0.6,22.97
0,166,1000,64.0,13.5,0.58,23.4
0,166,1000,128.0,15.38,0.67,24.91
0,166,1000,256.0,16.53,1.1,26.26
0,166,1000,512.0,17.01,1.26,26.4
0,166,1000,1024.0,17.23,1.51,26.77
0,166,1000,2048.0,19.34,0.98,29.41
0,166,1000,4096.0,23.37,1.33,34.6
0,166,1000,8192.0,30.67,2.12,42.69
0,166,1000,16384.0,108.63,4.36,194.57
0,166,1000,32768.0,86.94,12.84,102.9
0,166,1000,65536.0,332.96,16.93,573.93
0,166,1000,131072.0,763.93,32.41,1177.67
0,166,1000,262144.0,1615.41,55.72,2377.53
0,166,1000,524288.0,3279.62,96.23,4696.3
0,166,1000,1048576.0,6654.32,193.73,9334.75
2,242,1000,1.0,93.96,0.47,196.12
2,242,1000,2.0,94.87,1.0,195.64
2,242,1000,4.0,87.64,0.52,174.24
2,242,1000,8.0,83.64,0.51,169.34
2,242,1000,16.0,83.18,0.52,168.25
2,242,1000,32.0,86.45,1.02,172.87
2,242,1000,64.0,96.85,1.05,191.61
2,242,1000,128.0,94.96,1.08,187.4
2,242,1000,256.0,109.03,2.7,219.05
2,242,1000,512.0,116.33,2.33,231.48
2,242,1000,1024.0,123.09,3.01,250.1
2,242,1000,2048.0,132.59,2.18,265.98
2,242,1000,4096.0,150.3,2.87,296.19
2,242,1000,8192.0,173.97,4.72,348.91
2,242,1000,16384.0,235.08,8.7,463.25
2,242,1000,32768.0,379.03,12.21,729.63
2,242,1000,65536.0,627.54,30.99,1195.23
2,242,1000,131072.0,940.96,42.09,1751.15
2,242,1000,262144.0,1672.31,62.97,3074.42
2,242,1000,524288.0,3304.54,109.74,5997.08
2,242,1000,1048576.0,8269.88,203.7,15456.06
0,130,1000,1.0,7.77,1.38,14.97
0,130,1000,2.0,10.8,0.54,18.87
0,130,1000,4.0,10.72,0.56,18.49
0,130,1000,8.0,10.63,0.56,18.32
0,130,1000,16.0,10.72,0.55,18.59
0,130,1000,32.0,10.98,0.57,18.56
0,130,1000,64.0,11.14,0.62,18.72
0,130,1000,128.0,12.42,0.61,20.07
0,130,1000,256.0,13.06,1.05,20.94
0,130,1000,512.0,13.63,1.2,21.49
0,130,1000,1024.0,14.54,1.48,22.55
0,130,1000,2048.0,16.42,0.9,25.28
0,130,1000,4096.0,18.99,1.26,28.37
0,130,1000,8192.0,25.17,2.04,35.74
0,130,1000,16384.0,83.22,4.83,150.9
0,130,1000,32768.0,76.81,11.46,99.56
0,130,1000,65536.0,244.28,14.58,419.07
0,130,1000,131072.0,575.46,31.73,888.16
0,130,1000,262144.0,1132.59,53.17,1705.66
0,130,1000,524288.0,2248.14,94.46,3341.76
0,130,1000,1048576.0,4950.37,191.19,6997.33
0,194,1000,1.0,11.28,1.67,21.7
0,194,1000,2.0,14.74,0.69,29.47
0,194,1000,4.0,15.14,0.58,26.38
0,194,1000,8.0,14.35,0.57,25.12
0,194,1000,16.0,14.44,0.57,25.19
0,194,1000,32.0,14.65,0.57,24.99
0,194,1000,64.0,16.16,0.59,27.34
0,194,1000,128.0,18.25,0.61,31.05
0,194,1000,256.0,17.6,1.06,28.48
0,194,1000,512.0,19.58,1.23,32.62
0,194,1000,1024.0,19.65,1.53,31.25
0,194,1000,2048.0,21.25,0.94,34.08
0,194,1000,4096.0,24.39,1.27,37.33
0,194,1000,8192.0,31.23,2.13,44.84
0,194,1000,16384.0,123.28,4.29,215.21
0,194,1000,32768.0,86.79,11.82,105.7
0,194,1000,65536.0,406.59,24.3,670.03
0,194,1000,131072.0,855.98,29.26,1353.32
0,194,1000,262144.0,1792.36,51.8,2703.1
0,194,1000,524288.0,3667.25,95.66,5319.84
0,194,1000,1048576.0,7612.75,195.21,10719.0
2,22,1000,1.0,5.29,0.75,11.81
2,22,1000,2.0,5.26,0.95,11.55
2,22,1000,4.0,5.31,0.85,11.42
2,22,1000,8.0,5.71,1.07,11.68
2,22,1000,16.0,5.66,1.19,11.44
2,22,1000,32.0,6.1,1.16,12.51
2,22,1000,64.0,6.55,0.6,16.06
2,22,1000,128.0,6.85,1.43,13.37
2,22,1000,256.0,8.91,1.87,16.38
2,22,1000,512.0,9.56,2.06,17.81
2,22,1000,1024.0,10.95,2.35,20.99
2,22,1000,2048.0,12.08,1.97,22.97
2,22,1000,4096.0,14.49,2.54,30.12
2,22,1000,8192.0,16.11,3.73,30.45
2,22,1000,16384.0,21.37,5.75,44.36
2,22,1000,32768.0,28.9,9.04,52.43
2,22,1000,65536.0,43.48,14.3,72.04
2,22,1000,131072.0,78.28,23.55,130.37
2,22,1000,262144.0,149.82,41.97,247.44
2,22,1000,524288.0,477.64,181.61,653.64
2,22,1000,1048576.0,1034.67,341.88,1454.27
0,70,1000,1.0,7.2,1.15,13.56
0,70,1000,2.0,7.28,1.14,13.24
0,70,1000,4.0,7.68,1.16,14.5
0,70,1000,8.0,7.95,1.15,15.46
0,70,1000,16.0,7.79,1.12,14.61
0,70,1000,32.0,8.39,1.69,14.86
0,70,1000,64.0,8.42,1.64,15.0
0,70,1000,128.0,8.44,1.85,14.65
0,70,1000,256.0,8.62,2.1,15.72
0,70,1000,512.0,9.0,2.47,16.33
0,70,1000,1024.0,9.32,2.78,15.73
0,70,1000,2048.0,10.54,3.06,17.51
0,70,1000,4096.0,14.04,4.27,23.64
0,70,1000,8192.0,20.67,5.7,36.88
0,70,1000,16384.0,34.6,11.28,60.84
0,70,1000,32768.0,66.97,13.69,116.25
0,70,1000,65536.0,139.93,16.95,233.7
0,70,1000,131072.0,329.86,22.85,498.5
0,70,1000,262144.0,752.13,58.75,1046.33
0,70,1000,524288.0,1563.29,94.19,2120.86
0,70,1000,1048576.0,2872.83,184.86,3981.31
2,182,1000,1.0,60.24,1.28,120.77
2,182,1000,2.0,59.69,1.2,119.85
2,182,1000,4.0,64.39,1.26,126.9
2,182,1000,8.0,63.63,1.2,126.09
2,182,1000,16.0,62.12,1.24,123.35
2,182,1000,32.0,59.9,1.24,121.15
2,182,1000,64.0,67.93,1.24,132.45
2,182,1000,128.0,65.4,1.38,132.18
2,182,1000,256.0,77.96,1.78,153.95
2,182,1000,512.0,86.0,2.01,171.51
2,182,1000,1024.0,110.2,2.46,219.59
2,182,1000,2048.0,93.74,1.94,187.59
2,182,1000,4096.0,104.77,2.45,209.79
2,182,1000,8192.0,125.55,3.77,246.82
2,182,1000,16384.0,174.81,6.23,340.72
2,182,1000,32768.0,207.87,9.71,404.78
2,182,1000,65536.0,501.35,32.24,944.87
2,182,1000,131072.0,713.87,46.47,1318.28
2,182,1000,262144.0,1243.69,92.59,2279.15
2,182,1000,524288.0,2465.78,168.09,4431.27
2,182,1000,1048576.0,6616.75,330.05,12131.65
0,118,1000,1.0,10.07,1.23,19.87
0,118,1000,2.0,10.54,1.22,20.54
0,118,1000,4.0,11.04,1.26,21.57
0,118,1000,8.0,10.87,1.21,21.3
0,118,1000,16.0,10.86,1.23,21.27
0,118,1000,32.0,12.12,2.01,23.19
0,118,1000,64.0,11.69,2.05,22.52
0,118,1000,128.0,11.76,2.18,21.43
0,118,1000,256.0,11.68,2.56,21.52
0,118,1000,512.0,11.99,2.94,21.76
0,118,1000,1024.0,12.39,3.49,22.58
0,118,1000,2048.0,13.16,4.02,24.54
0,118,1000,4096.0,16.68,5.26,32.02
0,118,1000,8192.0,28.8,8.11,55.07
0,118,1000,16384.0,60.5,16.6,109.54
0,118,1000,32768.0,109.39,13.92,198.52
0,118,1000,65536.0,238.49,14.06,399.57
