algorithm,cores,iterations,size,latency,min,max
2,110,1000,16,6.54,0.34,13.35
2,110,1000,32,6.71,0.34,13.96
2,110,1000,64,7.48,0.34,15.06
2,110,1000,128,7.99,0.41,16.87
2,110,1000,256,8.71,0.41,17.92
2,110,1000,512,8.51,0.42,18.45
2,110,1000,1024,9.67,0.43,21.28
2,110,1000,2048,11.70,0.46,25.80
2,110,1000,4096,15.45,0.52,34.59
2,110,1000,8192,23.81,0.67,52.91
2,110,1000,16384,47.57,1.08,152.99
2,110,1000,32768,68.24,1.75,154.58
2,110,1000,65536,129.08,3.04,299.14
2,110,1000,131072,228.74,5.60,524.86
2,110,1000,262144,766.70,30.55,1654.50
2,110,1000,524288,1378.79,74.34,3027.67
2,110,1000,1048576,2876.60,136.88,6412.72
2,114,1000,1,9.13,0.38,19.05
2,114,1000,2,8.94,0.34,17.85
2,114,1000,4,7.26,0.37,14.85
2,114,1000,8,7.18,0.37,14.62
2,114,1000,16,6.94,0.35,14.27
2,114,1000,32,7.08,0.36,15.01
2,114,1000,64,7.26,0.36,15.18
2,114,1000,128,8.34,0.40,17.71
2,114,1000,256,8.74,0.40,19.38
2,114,1000,512,10.12,0.42,21.98
2,114,1000,1024,10.38,0.44,24.41
2,114,1000,2048,12.98,0.46,31.36
2,114,1000,4096,18.30,0.52,42.07
2,114,1000,8192,24.78,0.69,55.67
2,114,1000,16384,41.46,1.09,94.01
2,114,1000,32768,68.76,1.81,154.26
2,114,1000,65536,130.23,3.14,288.77
2,114,1000,131072,244.09,5.48,554.10
2,114,1000,262144,792.97,45.10,1721.78
2,114,1000,524288,1445.00,82.77,3124.49
2,114,1000,1048576,2975.31,169.73,6592.92
2,118,1000,1,9.34,0.47,19.59
2,118,1000,2,8.10,0.40,17.00
2,118,1000,4,7.03,0.33,14.56
2,118,1000,8,7.08,0.35,14.67
2,118,1000,16,7.28,0.38,15.05
2,118,1000,32,8.11,0.38,16.61
2,118,1000,64,9.26,0.38,18.48
2,118,1000,128,10.13,0.42,23.93
2,118,1000,256,10.62,0.44,23.12
2,118,1000,512,11.33,0.43,28.30
2,118,1000,1024,11.23,0.45,24.31
2,118,1000,2048,15.87,0.48,34.40
2,118,1000,4096,16.91,0.57,37.76
2,118,1000,8192,25.21,0.71,55.67
2,118,1000,16384,42.11,1.12,95.78
2,118,1000,32768,75.67,1.86,168.55
2,118,1000,65536,136.99,3.24,306.90
2,118,1000,131072,264.26,5.73,588.14
2,118,1000,262144,831.85,44.83,1780.70
2,118,1000,524288,1484.97,73.45,3211.46
2,118,1000,1048576,3102.22,152.19,7006.11
2,122,1000,1,11.40,0.44,22.56
2,122,1000,2,9.56,0.38,19.81
2,122,1000,4,8.85,0.37,21.61
2,122,1000,8,7.99,0.37,18.92
2,122,1000,16,8.23,0.36,18.03
2,122,1000,32,8.12,0.36,17.28
2,122,1000,64,8.03,0.36,16.59
2,122,1000,128,10.01,0.42,20.27
2,122,1000,256,9.33,0.40,19.38
2,122,1000,512,10.18,0.42,22.64
2,122,1000,1024,11.17,0.44,23.95
2,122,1000,2048,13.71,0.48,29.86
2,122,1000,4096,17.82,0.56,39.64
2,122,1000,8192,25.94,0.72,57.22
2,122,1000,16384,46.04,1.14,100.57
2,122,1000,32768,72.60,1.85,163.89
2,122,1000,65536,136.38,3.10,306.90
2,122,1000,131072,263.98,5.67,591.89
2,122,1000,262144,824.08,30.76,1795.66
2,122,1000,524288,1555.97,72.30,3330.70
2,122,1000,1048576,3180.24,153.34,6965.63
2,126,1000,1,11.03,0.42,21.49
2,126,1000,2,9.04,0.33,19.99
2,126,1000,4,9.52,0.33,19.32
2,126,1000,8,8.21,0.35,16.68
2,126,1000,16,8.20,0.37,17.91
2,126,1000,32,9.10,0.36,21.57
2,126,1000,64,10.50,0.38,22.07
2,126,1000,128,10.80,0.42,22.04
2,126,1000,256,9.92,0.42,22.55
2,126,1000,512,11.80,0.42,25.43
2,126,1000,1024,12.32,0.46,27.35
2,126,1000,2048,14.23,0.51,32.76
2,126,1000,4096,19.58,0.56,45.02
2,126,1000,8192,28.11,0.71,62.03
2,126,1000,16384,44.93,1.15,100.18
2,126,1000,32768,79.54,1.92,178.62
2,126,1000,65536,139.73,3.25,320.04
2,126,1000,131072,267.93,5.80,617.58
2,126,1000,262144,840.11,29.16,1870.97
2,126,1000,524288,1625.91,74.78,3513.94
2,126,1000,1048576,3452.46,164.26,7343.82
2,130,1000,1,9.72,0.18,21.48
2,130,1000,2,8.26,0.18,18.08
2,130,1000,4,8.28,0.15,15.65
2,130,1000,8,6.64,0.13,15.11
2,130,1000,16,6.84,0.13,16.42
2,130,1000,32,9.39,0.12,21.07
2,130,1000,64,9.69,0.12,22.38
2,130,1000,128,9.09,0.15,21.80
2,130,1000,256,9.09,0.15,22.64
2,130,1000,512,10.36,0.17,25.34
2,130,1000,1024,11.37,0.17,28.36
2,130,1000,2048,14.71,0.20,35.24
2,130,1000,4096,19.45,0.25,42.54
2,130,1000,8192,26.22,0.31,60.16
2,130,1000,16384,46.50,0.64,103.23
2,130,1000,32768,79.64,1.21,182.29
2,130,1000,65536,146.17,2.27,328.89
2,130,1000,131072,296.52,4.42,688.51
2,130,1000,262144,904.74,25.56,2000.75
2,130,1000,524288,1696.26,43.27,3706.36
2,130,1000,1048576,3549.58,87.12,7781.71
2,134,1000,1,8.88,0.22,20.22
2,134,1000,2,8.17,0.21,19.11
2,134,1000,4,7.33,0.21,17.28
2,134,1000,8,7.52,0.21,17.73
2,134,1000,16,7.18,0.21,18.07
2,134,1000,32,9.76,0.20,22.47
2,134,1000,64,10.30,0.21,22.79
2,134,1000,128,10.53,0.28,24.91
2,134,1000,256,12.50,0.29,29.88
2,134,1000,512,15.68,0.29,32.22
2,134,1000,1024,13.45,0.30,31.20
2,134,1000,2048,16.57,0.33,36.86
2,134,1000,4096,21.33,0.42,47.66
2,134,1000,8192,27.85,0.48,62.16
2,134,1000,16384,46.22,0.88,104.77
2,134,1000,32768,84.01,1.46,191.69
2,134,1000,65536,145.84,2.52,332.85
2,134,1000,131072,300.20,4.76,693.62
2,134,1000,262144,930.41,30.91,2058.56
2,134,1000,524288,1726.35,74.58,3770.37
2,134,1000,1048576,3621.98,165.37,7925.77
2,138,1000,1,9.26,0.21,22.38
2,138,1000,2,7.81,0.21,19.29
2,138,1000,4,7.34,0.21,18.07
2,138,1000,8,6.99,0.21,17.78
2,138,1000,16,7.15,0.21,18.36
2,138,1000,32,9.61,0.21,23.44
2,138,1000,64,9.39,0.21,22.66
2,138,1000,128,9.12,0.26,22.58
2,138,1000,256,9.50,0.26,24.14
2,138,1000,512,10.45,0.28,25.13
2,138,1000,1024,11.83,0.29,29.27
2,138,1000,2048,18.15,0.32,40.35
2,138,1000,4096,21.06,0.37,47.78
2,138,1000,8192,30.48,0.43,71.07
2,138,1000,16384,52.73,0.77,122.11
2,138,1000,32768,86.00,1.51,205.71
2,138,1000,65536,145.01,2.52,331.34
2,138,1000,131072,307.30,4.94,730.46
2,138,1000,262144,942.20,36.87,2072.49
2,138,1000,524288,1772.26,71.72,3879.61
2,138,1000,1048576,3726.38,165.95,8082.89
2,142,1000,1,10.02,0.21,24.12
2,142,1000,2,8.30,0.21,20.77
2,142,1000,4,7.32,0.21,18.56
2,142,1000,8,9.09,0.21,20.65
2,142,1000,16,8.26,0.21,20.31
2,142,1000,32,10.07,0.21,24.14
2,142,1000,64,10.01,0.21,23.58
2,142,1000,128,10.16,0.28,26.27
2,142,1000,256,11.38,0.28,26.54
2,142,1000,512,13.45,0.29,31.57
2,142,1000,1024,19.92,0.30,45.66
2,142,1000,2048,17.75,0.33,41.91
2,142,1000,4096,20.80,0.36,46.84
2,142,1000,8192,29.61,0.43,66.72
2,142,1000,16384,49.95,0.79,111.81
2,142,1000,32768,91.82,1.60,210.45
2,142,1000,65536,151.87,2.55,345.57
2,142,1000,131072,313.64,5.28,739.63
2,142,1000,262144,986.07,36.69,2344.95
2,142,1000,524288,1824.85,76.61,3985.36
2,142,1000,1048576,3798.01,163.91,8235.96
2,146,1000,1,10.84,0.22,24.62
2,146,1000,2,9.02,0.22,20.36
2,146,1000,4,8.70,0.22,19.50
2,146,1000,8,8.60,0.23,19.66
2,146,1000,16,8.70,0.22,21.01
2,146,1000,32,11.58,0.23,28.81
2,146,1000,64,10.82,0.23,26.07
2,146,1000,128,11.61,0.27,26.08
2,146,1000,256,12.80,0.28,27.81
2,146,1000,512,18.99,0.30,44.19
2,146,1000,1024,14.32,0.30,32.25
2,146,1000,2048,20.26,0.32,44.83
2,146,1000,4096,22.04,0.39,48.72
2,146,1000,8192,31.56,0.49,69.59
2,146,1000,16384,53.29,0.89,119.39
2,146,1000,32768,88.42,1.52,205.68
2,146,1000,65536,154.64,2.60,351.84
2,146,1000,131072,325.51,4.83,764.13
2,146,1000,262144,996.02,51.71,2176.42
2,146,1000,524288,1876.81,81.73,4105.52
2,146,1000,1048576,3936.49,184.05,8556.98
2,150,1000,1,11.62,0.22,29.39
2,150,1000,2,9.99,0.22,23.32
2,150,1000,4,10.15,0.22,24.85
2,150,1000,8,11.14,0.22,24.90
2,150,1000,16,11.67,0.22,27.78
2,150,1000,32,11.85,0.22,32.98
2,150,1000,64,11.35,0.22,29.66
2,150,1000,128,19.40,0.28,55.52
2,150,1000,256,13.13,0.27,29.07
2,150,1000,512,14.59,0.29,31.57
2,150,1000,1024,14.01,0.30,31.25
2,150,1000,2048,17.35,0.32,37.58
2,150,1000,4096,21.43,0.39,46.41
2,150,1000,8192,31.17,0.47,70.23
2,150,1000,16384,52.27,0.87,119.89
2,150,1000,32768,88.09,1.47,198.91
2,150,1000,65536,157.08,2.58,358.06
2,150,1000,131072,330.61,4.94,774.59
2,150,1000,262144,1006.28,36.13,2206.49
2,150,1000,524288,1898.80,72.00,4189.29
2,150,1000,1048576,4065.12,176.47,8933.70
2,154,1000,1,12.42,0.22,30.41
2,154,1000,2,10.50,0.22,29.00
2,154,1000,4,10.17,0.22,27.31
2,154,1000,8,10.53,0.22,28.34
2,154,1000,16,10.28,0.22,27.50
2,154,1000,32,12.06,0.23,31.52
2,154,1000,64,12.01,0.23,32.83
2,154,1000,128,18.65,0.29,46.24
2,154,1000,256,18.51,0.29,42.95
2,154,1000,512,14.39,0.30,40.68
2,154,1000,1024,15.68,0.31,39.38
2,154,1000,2048,18.57,0.34,44.16
2,154,1000,4096,23.74,0.40,54.97
2,154,1000,8192,33.94,0.48,79.40
2,154,1000,16384,57.83,0.89,128.90
2,154,1000,32768,91.72,1.51,207.35
2,154,1000,65536,163.54,2.58,372.57
2,154,1000,131072,327.92,5.26,771.62
2,154,1000,262144,1046.84,38.95,2290.78
2,154,1000,524288,1963.20,72.58,4306.29
2,154,1000,1048576,4127.79,158.00,8931.22
2,158,1000,1,12.99,0.22,34.22
2,158,1000,2,11.02,0.22,28.99
2,158,1000,4,10.07,0.22,28.31
2,158,1000,8,9.90,0.22,28.08
2,158,1000,16,9.77,0.22,27.87
2,158,1000,32,11.50,0.23,30.18
2,158,1000,64,11.66,0.23,30.86
2,158,1000,128,23.06,0.28,63.27
2,158,1000,256,18.34,0.28,46.95
2,158,1000,512,14.70,0.29,37.92
2,158,1000,1024,15.85,0.30,41.10
2,158,1000,2048,19.05,0.33,45.91
2,158,1000,4096,23.37,0.39,54.42
2,158,1000,8192,36.35,0.48,81.24
2,158,1000,16384,57.81,0.88,129.31
2,158,1000,32768,92.17,1.51,207.46
2,158,1000,65536,168.89,2.63,401.74
2,158,1000,131072,339.95,5.31,795.31
2,158,1000,262144,1065.28,37.62,2323.00
2,158,1000,524288,2004.87,72.93,4394.38
2,158,1000,1048576,4289.51,165.71,9365.38
2,162,1000,1,15.55,0.24,34.65
2,162,1000,2,13.33,0.25,29.49
2,162,1000,4,13.16,0.24,28.71
2,162,1000,8,13.21,0.24,28.85
2,162,1000,16,20.25,0.24,41.82
2,162,1000,32,17.82,0.27,39.07
2,162,1000,64,20.52,0.25,43.53
2,162,1000,128,16.46,0.29,37.54
2,162,1000,256,15.64,0.30,34.26
2,162,1000,512,16.96,0.32,36.48
2,162,1000,1024,18.05,0.33,42.84
2,162,1000,2048,21.91,0.36,48.21
2,162,1000,4096,26.37,0.40,56.53
2,162,1000,8192,37.91,0.47,82.38
2,162,1000,16384,62.33,0.93,137.35
2,162,1000,32768,95.68,1.45,216.67
2,162,1000,65536,180.78,2.59,409.48
2,162,1000,131072,347.71,5.02,791.23
2,162,1000,262144,1091.58,50.26,2391.19
2,162,1000,524288,2077.82,99.12,4522.22
2,162,1000,1048576,4378.23,193.22,9412.39
2,166,1000,1,17.42,0.24,40.29
2,166,1000,2,19.46,0.25,42.56
2,166,1000,4,17.15,0.24,36.88
2,166,1000,8,18.11,0.24,37.72
2,166,1000,16,15.24,0.24,34.62
2,166,1000,32,16.93,0.25,35.91
2,166,1000,64,15.60,0.25,33.34
2,166,1000,128,16.80,0.29,36.74
2,166,1000,256,26.77,0.29,51.58
2,166,1000,512,18.06,0.31,38.08
2,166,1000,1024,19.27,0.32,40.64
2,166,1000,2048,23.00,0.35,49.87
2,166,1000,4096,29.00,0.39,59.88
2,166,1000,8192,39.74,0.47,85.96
2,166,1000,16384,61.49,0.95,133.60
2,166,1000,32768,99.87,1.44,222.19
2,166,1000,65536,191.83,2.59,431.18
2,166,1000,131072,354.34,5.10,809.67
2,166,1000,262144,1112.36,38.27,2426.55
2,166,1000,524288,2106.42,74.95,4594.46
2,166,1000,1048576,4400.15,159.01,9580.83
2,170,1000,1,16.20,0.25,32.54
2,170,1000,2,15.35,0.25,31.41
2,170,1000,4,14.86,0.24,34.18
2,170,1000,8,17.19,0.24,40.40
2,170,1000,16,15.72,0.25,30.81
2,170,1000,32,15.87,0.25,32.38
2,170,1000,64,17.06,0.25,34.23
2,170,1000,128,23.16,0.31,44.31
2,170,1000,256,17.43,0.31,36.12
2,170,1000,512,19.79,0.37,39.74
2,170,1000,1024,20.80,0.33,49.71
2,170,1000,2048,24.80,0.35,51.42
2,170,1000,4096,28.16,0.40,57.75
2,170,1000,8192,40.83,0.46,82.23
2,170,1000,16384,61.06,0.92,130.17
2,170,1000,32768,101.57,1.46,219.14
2,170,1000,65536,189.98,2.66,413.29
2,170,1000,131072,372.00,5.30,829.37
2,170,1000,262144,1159.93,38.03,2450.26
2,170,1000,524288,2150.66,71.87,4556.95
2,170,1000,1048576,4429.36,162.92,9378.11
2,174,1000,1,19.31,0.17,44.30
2,174,1000,2,16.94,0.16,39.21
2,174,1000,4,17.49,0.13,39.78
2,174,1000,8,19.94,0.13,50.19
2,174,1000,16,20.16,0.14,44.41
2,174,1000,32,19.74,0.15,44.79
2,174,1000,64,19.73,0.15,43.42
2,174,1000,128,18.76,0.18,43.53
2,174,1000,256,18.90,0.18,43.97
2,174,1000,512,21.16,0.20,47.95
2,174,1000,1024,21.31,0.21,50.75
2,174,1000,2048,25.89,0.24,60.09
2,174,1000,4096,33.30,0.29,76.95
2,174,1000,8192,41.63,0.39,94.11
2,174,1000,16384,67.36,0.75,149.32
2,174,1000,32768,105.74,1.35,227.80
2,174,1000,65536,202.42,2.47,442.94
2,174,1000,131072,377.62,5.23,841.18
2,174,1000,262144,1174.18,42.52,2468.83
2,174,1000,524288,2184.83,68.67,4708.50
2,174,1000,1048576,4600.92,146.94,9759.63
2,178,1000,1,19.77,0.23,49.23
2,178,1000,2,17.32,0.24,45.71
2,178,1000,4,16.60,0.23,40.53
2,178,1000,8,16.74,0.23,42.33
2,178,1000,16,18.34,0.23,41.08
2,178,1000,32,20.16,0.24,47.66
2,178,1000,64,19.99,0.24,47.61
2,178,1000,128,18.70,0.30,45.34
2,178,1000,256,18.50,0.31,46.47
2,178,1000,512,20.90,0.32,49.51
2,178,1000,1024,20.64,0.33,51.10
2,178,1000,2048,25.46,0.35,64.83
2,178,1000,4096,30.19,0.41,78.68
2,178,1000,8192,40.15,0.48,96.45
2,178,1000,16384,64.26,0.93,144.06
2,178,1000,32768,111.44,1.47,243.41
2,178,1000,65536,210.34,2.68,465.19
2,178,1000,131072,392.12,5.36,866.79
2,178,1000,262144,1210.26,53.74,2543.84
2,178,1000,524288,2330.31,89.89,5081.57
2,178,1000,1048576,4783.62,183.66,10080.80
2,182,1000,1,20.48,0.24,57.52
2,182,1000,2,17.19,0.24,48.38
2,182,1000,4,21.61,0.24,57.19
2,182,1000,8,20.63,0.24,57.08
2,182,1000,16,17.47,0.23,49.60
2,182,1000,32,19.72,0.24,50.20
2,182,1000,64,18.99,0.25,49.70
2,182,1000,128,18.43,0.30,49.37
2,182,1000,256,17.95,0.31,49.17
2,182,1000,512,19.00,0.32,52.24
2,182,1000,1024,20.79,0.34,55.39
2,182,1000,2048,26.13,0.36,68.21
2,182,1000,4096,29.99,0.42,79.27
2,182,1000,8192,39.34,0.49,97.64
2,182,1000,16384,65.52,1.00,151.78
2,182,1000,32768,117.50,1.50,259.75
2,182,1000,65536,207.17,2.80,451.80
2,182,1000,131072,397.01,5.45,875.55
2,182,1000,262144,1205.32,37.51,2604.87
2,182,1000,524288,2283.99,72.87,4891.75
2,182,1000,1048576,4936.12,155.25,10489.13
2,186,1000,1,18.84,0.22,54.47
2,186,1000,2,27.52,0.22,76.65
2,186,1000,4,22.94,0.24,61.75
2,186,1000,8,18.23,0.22,57.00
2,186,1000,16,22.97,0.22,63.34
2,186,1000,32,17.83,0.22,53.31
2,186,1000,64,18.04,0.24,51.59
2,186,1000,128,18.63,0.27,55.41
2,186,1000,256,19.37,0.28,58.38
2,186,1000,512,20.48,0.29,60.01
2,186,1000,1024,21.95,0.30,63.10
2,186,1000,2048,27.99,0.32,76.45
2,186,1000,4096,31.28,0.37,87.20
2,186,1000,8192,42.24,0.45,108.27
2,186,1000,16384,67.90,0.82,159.58
2,186,1000,32768,119.01,1.51,268.24
2,186,1000,65536,208.12,2.84,455.76
2,186,1000,131072,407.23,5.70,885.72
2,186,1000,262144,1259.21,38.12,2631.40
2,186,1000,524288,2353.84,70.58,5037.64
2,186,1000,1048576,4980.04,150.23,10400.06
2,190,1000,1,19.76,0.22,63.35
2,190,1000,2,19.19,0.23,62.48
2,190,1000,4,19.03,0.22,55.54
2,190,1000,8,19.34,0.22,56.92
2,190,1000,16,16.57,0.22,53.09
2,190,1000,32,19.89,0.23,58.91
2,190,1000,64,17.59,0.22,54.72
2,190,1000,128,19.28,0.28,59.91
2,190,1000,256,19.31,0.28,60.92
2,190,1000,512,20.10,0.29,61.96
2,190,1000,1024,23.96,0.31,72.12
2,190,1000,2048,27.40,0.33,86.95
2,190,1000,4096,31.04,0.38,84.70
2,190,1000,8192,44.30,0.45,113.84
2,190,1000,16384,71.30,0.80,162.74
2,190,1000,32768,130.93,1.53,284.19
2,190,1000,65536,214.90,2.70,469.60
2,190,1000,131072,422.15,5.30,922.12
2,190,1000,262144,1292.71,42.23,2685.10
2,190,1000,524288,2403.02,71.23,5104.68
2,190,1000,1048576,5067.91,149.21,10836.90
2,194,1000,1,17.93,0.25,61.21
2,194,1000,2,15.99,0.24,50.79
2,194,1000,4,16.81,0.24,57.47
2,194,1000,8,17.24,0.23,55.31
2,194,1000,16,16.15,0.23,58.20
2,194,1000,32,23.40,0.24,66.62
2,194,1000,64,19.69,0.24,62.02
2,194,1000,128,18.13,0.29,56.38
2,194,1000,256,18.07,0.30,55.73
2,194,1000,512,19.15,0.31,57.25
2,194,1000,1024,22.67,0.32,66.04
2,194,1000,2048,27.24,0.35,76.79
2,194,1000,4096,32.45,0.43,86.75
2,194,1000,8192,43.73,0.54,110.55
2,194,1000,16384,70.90,0.96,165.43
2,194,1000,32768,128.29,1.67,290.37
2,194,1000,65536,227.14,2.89,488.21
2,194,1000,131072,436.05,5.11,922.36
2,194,1000,262144,1333.92,51.22,2733.07
2,194,1000,524288,2477.31,91.58,5246.72
2,194,1000,1048576,5213.24,180.54,10877.85
2,198,1000,1,16.75,0.26,56.25
2,198,1000,2,16.77,0.26,57.25
2,198,1000,4,17.30,0.26,54.39
2,198,1000,8,18.81,0.26,64.45
2,198,1000,16,16.53,0.26,54.34
2,198,1000,32,19.17,0.28,70.55
2,198,1000,64,23.59,0.27,67.82
2,198,1000,128,19.53,0.39,62.27
2,198,1000,256,17.83,0.41,55.52
2,198,1000,512,19.26,0.40,57.31
2,198,1000,1024,23.01,0.43,66.36
2,198,1000,2048,26.79,0.48,76.85
2,198,1000,4096,34.34,0.56,92.78
2,198,1000,8192,46.36,0.69,115.78
2,198,1000,16384,73.42,1.11,165.79
2,198,1000,32768,135.01,1.77,300.63
2,198,1000,65536,225.19,3.05,501.50
2,198,1000,131072,438.56,5.48,939.68
2,198,1000,262144,1322.96,38.72,2760.66
2,198,1000,524288,2495.81,73.68,5328.34
2,198,1000,1048576,5318.83,154.13,11287.24
2,202,1000,1,17.57,0.26,57.70
2,202,1000,2,23.75,0.26,72.57
2,202,1000,4,19.66,0.24,59.01
2,202,1000,8,14.84,0.25,49.06
2,202,1000,16,17.82,0.24,57.36
2,202,1000,32,16.97,0.24,51.75
2,202,1000,64,18.16,0.24,58.63
2,202,1000,128,22.12,0.30,65.10
2,202,1000,256,19.59,0.31,60.67
2,202,1000,512,23.00,0.32,65.46
2,202,1000,1024,21.53,0.33,64.85
2,202,1000,2048,30.48,0.36,86.77
2,202,1000,4096,43.61,0.43,99.90
2,202,1000,8192,47.02,0.54,114.90
2,202,1000,16384,73.12,0.98,165.47
2,202,1000,32768,138.03,1.68,302.75
2,202,1000,65536,231.24,3.02,513.52
2,202,1000,131072,444.66,5.38,952.35
2,202,1000,262144,1374.88,38.82,2833.54
2,202,1000,524288,2541.97,68.97,5415.61
2,202,1000,1048576,5343.49,152.34,11234.40
2,206,1000,1,29.79,0.25,69.97
2,206,1000,2,21.82,0.24,56.11
2,206,1000,4,18.96,0.25,50.90
2,206,1000,8,17.53,0.24,48.33
2,206,1000,16,18.77,0.25,48.78
2,206,1000,32,19.90,0.24,54.57
2,206,1000,64,22.26,0.25,56.46
2,206,1000,128,27.12,0.30,65.55
2,206,1000,256,22.06,0.31,56.15
2,206,1000,512,26.63,0.32,59.77
2,206,1000,1024,23.87,0.33,58.77
2,206,1000,2048,29.24,0.36,69.93
2,206,1000,4096,37.61,0.42,97.58
2,206,1000,8192,51.05,0.53,112.98
2,206,1000,16384,82.63,0.94,184.27
2,206,1000,32768,138.45,1.57,296.87
2,206,1000,65536,233.71,2.75,515.56
2,206,1000,131072,455.45,5.53,982.90
2,206,1000,262144,1390.62,38.18,2873.66
2,206,1000,524288,2633.44,71.81,5535.20
2,206,1000,1048576,5490.77,151.51,11630.24
2,210,1000,1,22.35,0.24,55.75
2,210,1000,2,23.10,0.25,67.74
2,210,1000,4,19.24,0.25,47.69
2,210,1000,8,19.40,0.24,49.53
2,210,1000,16,19.89,0.24,51.70
2,210,1000,32,22.61,0.25,56.20
2,210,1000,64,25.68,0.26,63.18
2,210,1000,128,23.03,0.29,59.18
2,210,1000,256,26.06,0.30,66.55
2,210,1000,512,23.39,0.31,58.98
2,210,1000,1024,25.69,0.32,61.47
2,210,1000,2048,29.73,0.35,70.60
2,210,1000,4096,35.51,0.42,87.60
2,210,1000,8192,48.22,0.50,114.23
2,210,1000,16384,82.35,0.97,188.17
2,210,1000,32768,136.91,1.66,308.01
2,210,1000,65536,236.72,2.76,507.99
2,210,1000,131072,460.34,5.10,994.94
2,210,1000,262144,1407.50,47.93,2962.22
2,210,1000,524288,2647.87,82.30,5630.52
2,210,1000,1048576,5572.03,175.16,11702.53
2,214,1000,1,25.62,0.27,60.67
2,214,1000,2,25.09,0.26,58.35
2,214,1000,4,19.57,0.26,44.99
2,214,1000,8,22.27,0.26,49.59
2,214,1000,16,18.93,0.25,43.23
2,214,1000,32,27.48,0.27,54.44
2,214,1000,64,26.08,0.28,60.73
2,214,1000,128,27.51,0.32,65.37
2,214,1000,256,22.84,0.32,55.91
2,214,1000,512,27.85,0.33,61.35
2,214,1000,1024,24.53,0.35,56.76
2,214,1000,2048,29.08,0.38,67.89
2,214,1000,4096,34.76,0.44,81.87
2,214,1000,8192,48.00,0.51,111.15
2,214,1000,16384,77.57,1.04,177.06
2,214,1000,32768,139.49,1.52,310.01
2,214,1000,65536,243.27,2.77,522.91
2,214,1000,131072,470.53,5.42,1004.36
2,214,1000,262144,1428.08,39.33,2961.82
2,214,1000,524288,2689.37,73.05,5715.63
2,214,1000,1048576,5650.47,158.34,11923.42
2,218,1000,1,19.33,0.26,44.78
2,218,1000,2,18.76,0.26,43.43
2,218,1000,4,18.41,0.26,42.74
2,218,1000,8,20.58,0.26,51.28
2,218,1000,16,25.26,0.26,74.03
2,218,1000,32,20.86,0.27,50.74
2,218,1000,64,20.26,0.27,54.02
2,218,1000,128,21.56,0.32,51.79
2,218,1000,256,22.75,0.32,52.38
2,218,1000,512,22.62,0.34,54.01
2,218,1000,1024,23.38,0.36,55.49
2,218,1000,2048,27.59,0.38,67.02
2,218,1000,4096,33.17,0.43,81.58
2,218,1000,8192,47.98,0.51,115.31
2,218,1000,16384,89.09,1.10,208.18
2,218,1000,32768,144.96,1.64,324.85
2,218,1000,65536,243.71,2.98,520.30
2,218,1000,131072,476.65,5.10,1023.91
2,218,1000,262144,1470.83,37.49,3068.63
2,218,1000,524288,2749.05,74.50,5819.96
2,218,1000,1048576,5740.54,153.32,12116.46
2,222,1000,1,28.68,0.26,71.07
2,222,1000,2,19.31,0.26,41.80
2,222,1000,4,17.67,0.25,39.05
2,222,1000,8,18.51,0.26,40.84
2,222,1000,16,18.89,0.25,41.25
2,222,1000,32,20.21,0.29,49.04
2,222,1000,64,20.01,0.29,46.39
2,222,1000,128,20.44,0.33,45.66
2,222,1000,256,20.62,0.33,45.50
2,222,1000,512,21.61,0.35,47.78
2,222,1000,1024,24.25,0.35,53.94
2,222,1000,2048,29.25,0.38,70.56
2,222,1000,4096,36.25,0.43,91.33
2,222,1000,8192,56.52,0.53,139.53
2,222,1000,16384,86.89,1.07,194.80
2,222,1000,32768,147.78,1.57,329.94
2,222,1000,65536,249.17,2.82,537.29
2,222,1000,131072,478.57,5.27,1039.09
2,222,1000,262144,1497.58,28.97,3099.29
2,222,1000,524288,2765.45,72.05,5902.49
2,222,1000,1048576,5836.29,146.69,12443.29
2,226,1000,1,23.10,0.24,61.00
2,226,1000,2,23.63,0.27,57.50
2,226,1000,4,21.33,0.26,53.77
2,226,1000,8,19.41,0.27,51.29
2,226,1000,16,19.32,0.26,49.51
2,226,1000,32,21.28,0.28,55.42
2,226,1000,64,22.86,0.30,59.16
2,226,1000,128,23.25,0.33,60.69
2,226,1000,256,21.37,0.32,55.59
2,226,1000,512,23.46,0.34,67.39
2,226,1000,1024,26.03,0.35,68.69
2,226,1000,2048,30.58,0.38,81.42
2,226,1000,4096,36.26,0.43,89.16
2,226,1000,8192,50.39,0.51,119.71
2,226,1000,16384,94.84,1.04,235.68
2,226,1000,32768,144.72,1.65,326.26
2,226,1000,65536,251.36,2.85,541.87
2,226,1000,131072,505.96,5.23,1084.50
2,226,1000,262144,1525.44,49.62,3182.22
2,226,1000,524288,2828.85,85.68,6019.59
2,226,1000,1048576,5980.11,187.72,12671.15
2,230,1000,1,20.87,0.25,58.95
2,230,1000,2,18.35,0.28,49.30
2,230,1000,4,18.63,0.27,49.72
2,230,1000,8,19.39,0.28,48.82
2,230,1000,16,20.48,0.27,52.28
2,230,1000,32,23.86,0.29,60.02
2,230,1000,64,19.45,0.30,53.35
2,230,1000,128,21.79,0.34,56.47
2,230,1000,256,23.47,0.34,62.77
2,230,1000,512,31.64,0.36,77.77
2,230,1000,1024,25.04,0.36,72.34
2,230,1000,2048,30.44,0.38,76.93
2,230,1000,4096,37.12,0.44,91.67
2,230,1000,8192,54.18,0.51,136.53
