algorithm,cores,iterations,size,latency,min,max
0,206,1000,1.0,8.22,0.69,19.51
0,206,1000,2.0,167.25,0.67,342.04
0,206,1000,4.0,8.83,0.61,18.19
0,206,1000,8.0,8.5,0.6,17.14
0,206,1000,16.0,8.53,0.62,17.16
0,206,1000,32.0,9.21,0.63,18.41
0,206,1000,64.0,9.17,0.61,17.78
0,206,1000,128.0,10.58,1.19,20.15
0,206,1000,256.0,11.5,1.19,20.69
0,206,1000,512.0,12.36,1.28,22.24
0,206,1000,1024.0,1378.05,1.56,1982.32
0,206,1000,2048.0,318.18,2.03,815.73
0,206,1000,4096.0,23.18,2.82,42.93
0,206,1000,8192.0,40.13,4.73,77.01
0,206,1000,16384.0,462.82,49.99,5112.71
0,206,1000,32768.0,679.16,262.87,1272.85
0,206,1000,65536.0,1683.71,370.43,5518.29
0,206,1000,131072.0,1746.25,488.7,5451.75
0,206,1000,262144.0,1147.5,377.24,1807.6
0,206,1000,524288.0,1871.69,567.78,3116.13
0,206,1000,1048576.0,3247.61,936.36,5118.7
0,170,1000,1.0,6.73,1.58,12.07
0,170,1000,2.0,9.63,0.64,15.88
0,170,1000,4.0,10.41,0.66,17.78
0,170,1000,8.0,9.22,0.65,16.61
0,170,1000,16.0,9.78,0.65,17.27
0,170,1000,32.0,9.38,0.71,15.43
0,170,1000,64.0,9.33,0.72,15.9
0,170,1000,128.0,11.46,1.4,17.77
0,170,1000,256.0,10.02,1.4,16.41
0,170,1000,512.0,871.09,1.56,1716.82
0,170,1000,1024.0,28.1,1.59,59.01
0,170,1000,2048.0,41.81,2.32,97.05
0,170,1000,4096.0,18.87,3.13,30.87
0,170,1000,8192.0,50.94,5.06,76.95
0,170,1000,16384.0,327.32,26.87,1792.09
0,170,1000,32768.0,133.0,30.42,252.38
0,170,1000,65536.0,229.22,73.76,358.21
0,170,1000,131072.0,826.23,299.71,1702.89
0,170,1000,262144.0,1113.07,396.05,1893.23
0,170,1000,524288.0,2512.2,1001.23,3766.58
0,170,1000,1048576.0,3380.34,988.46,5161.67
2,250,1000,1.0,1772.46,1.06,3616.95
2,250,1000,2.0,934.55,1.08,2672.27
2,250,1000,4.0,2430.86,1.1,7536.59
2,250,1000,8.0,1195.75,1.03,2792.24
2,250,1000,16.0,6058.71,1.11,12210.94
2,250,1000,32.0,6504.34,1.22,13811.75
2,250,1000,64.0,6215.12,1.23,14357.11
2,250,1000,128.0,5777.55,2.45,14653.24
2,250,1000,256.0,5440.56,2.88,18513.18
2,250,1000,512.0,5454.34,3.13,19513.96
2,250,1000,1024.0,5662.29,3.35,18359.16
2,250,1000,2048.0,7002.48,3.92,18006.72
2,250,1000,4096.0,6546.4,5.01,19091.82
2,250,1000,8192.0,5154.18,7.24,19911.33
2,250,1000,16384.0,8431.96,499.0,18623.91
2,250,1000,32768.0,1806.78,95.46,4696.22
2,250,1000,65536.0,7351.22,402.42,21813.56
2,250,1000,131072.0,2434.46,190.2,5366.5
2,250,1000,262144.0,7144.78,328.66,17374.53
2,250,1000,524288.0,5819.07,453.03,11350.62
2,250,1000,1048576.0,9013.33,377.38,17334.43
0,50,1000,1.0,2.51,1.24,4.51
0,50,1000,2.0,2.51,1.22,4.45
0,50,1000,4.0,2.51,1.28,4.51
0,50,1000,8.0,2.5,1.25,4.47
0,50,1000,16.0,2.59,1.27,4.57
0,50,1000,32.0,2.85,1.28,5.14
0,50,1000,64.0,2.9,1.32,5.14
0,50,1000,128.0,4.42,2.68,6.58
0,50,1000,256.0,4.55,2.82,6.73
0,50,1000,512.0,4.77,2.87,7.11
0,50,1000,1024.0,5.63,3.43,8.35
0,50,1000,2048.0,8.61,3.77,11.78
0,50,1000,4096.0,11.35,5.21,14.86
0,50,1000,8192.0,18.21,8.3,25.17
0,50,1000,16384.0,34.6,20.63,43.29
0,50,1000,32768.0,69.45,33.8,91.75
0,50,1000,65536.0,152.05,66.47,203.71
0,50,1000,131072.0,327.89,140.86,435.78
0,50,1000,262144.0,695.71,304.79,916.71
0,50,1000,524288.0,1375.09,605.87,1799.59
0,50,1000,1048576.0,2210.03,744.58,2843.74
0,10,1000,1.0,1.6,0.61,2.51
0,10,1000,2.0,1.67,0.69,2.6
0,10,1000,4.0,1.65,0.7,2.52
0,10,1000,8.0,1.85,0.6,2.38
0,10,1000,16.0,1.82,0.59,2.33
0,10,1000,32.0,2.11,0.63,2.9
0,10,1000,64.0,1.78,0.86,2.84
0,10,1000,128.0,2.79,1.5,4.27
0,10,1000,256.0,2.96,1.62,4.4
0,10,1000,512.0,3.12,1.8,4.54
0,10,1000,1024.0,3.31,1.87,4.89
0,10,1000,2048.0,4.66,2.87,6.9
0,10,1000,4096.0,6.64,2.78,8.64
0,10,1000,8192.0,10.44,4.63,13.89
0,10,1000,16384.0,19.22,11.52,27.6
0,10,1000,32768.0,38.88,16.57,47.16
0,10,1000,65536.0,82.66,49.17,93.53
0,10,1000,131072.0,174.18,137.73,195.98
0,10,1000,262144.0,341.22,310.77,357.67
0,10,1000,524288.0,698.72,652.41,730.16
0,10,1000,1048576.0,1229.93,966.99,1310.62
2,86,1000,1.0,11.15,1.09,21.03
2,86,1000,2.0,10.7,1.23,20.2
2,86,1000,4.0,11.16,1.23,20.86
2,86,1000,8.0,11.38,1.32,21.78
2,86,1000,16.0,11.4,1.43,21.32
2,86,1000,32.0,13.98,1.24,26.79
2,86,1000,64.0,13.18,1.26,25.33
2,86,1000,128.0,16.4,2.54,30.14
2,86,1000,256.0,16.63,2.73,30.52
2,86,1000,512.0,19.63,3.26,35.38
2,86,1000,1024.0,21.62,2.93,40.3
2,86,1000,2048.0,30.9,4.14,57.75
2,86,1000,4096.0,39.93,4.99,70.84
2,86,1000,8192.0,58.12,7.58,104.16
2,86,1000,16384.0,113.41,17.3,200.95
2,86,1000,32768.0,190.94,38.19,325.37
2,86,1000,65536.0,339.05,60.89,580.45
2,86,1000,131072.0,602.11,110.79,1037.71
2,86,1000,262144.0,1109.26,205.12,1922.86
2,86,1000,524288.0,2052.21,409.89,3533.32
2,86,1000,1048576.0,3906.75,779.58,6827.84
2,230,1000,1.0,46.88,1.11,92.67
2,230,1000,2.0,42.21,0.7,79.32
2,230,1000,4.0,41.67,0.61,78.19
2,230,1000,8.0,4185.63,1.23,10656.11
2,230,1000,16.0,666.26,0.92,2041.15
2,230,1000,32.0,443.8,0.87,1249.61
2,230,1000,64.0,368.04,0.85,781.94
2,230,1000,128.0,154.72,1.33,483.27
2,230,1000,256.0,1624.22,3.08,4332.75
2,230,1000,512.0,58.17,1.45,116.83
2,230,1000,1024.0,61.9,1.69,122.54
2,230,1000,2048.0,420.64,4.11,962.33
2,230,1000,4096.0,104.33,5.35,207.0
2,230,1000,8192.0,156.31,8.4,302.12
2,230,1000,16384.0,6880.93,341.7,16602.16
2,230,1000,32768.0,9369.79,700.11,21431.24
2,230,1000,65536.0,4804.01,347.46,10835.74
2,230,1000,131072.0,1779.92,98.86,3322.92
2,230,1000,262144.0,2521.74,125.79,5198.92
2,230,1000,524288.0,5192.35,212.68,10333.99
2,230,1000,1048576.0,9098.14,533.21,17539.42
2,122,1000,1.0,15.39,1.03,30.14
2,122,1000,2.0,18.02,1.02,35.25
2,122,1000,4.0,17.05,1.09,34.44
2,122,1000,8.0,16.93,1.03,34.21
2,122,1000,16.0,17.93,1.11,35.03
2,122,1000,32.0,20.07,1.2,42.37
2,122,1000,64.0,21.69,1.13,43.28
2,122,1000,128.0,59.58,2.43,246.6
2,122,1000,256.0,23.17,2.38,44.15
2,122,1000,512.0,26.14,2.51,48.53
2,122,1000,1024.0,27.71,2.6,52.47
2,122,1000,2048.0,40.83,4.02,76.32
2,122,1000,4096.0,52.42,5.27,98.38
2,122,1000,8192.0,76.07,7.57,142.65
2,122,1000,16384.0,1228.23,79.41,2361.22
2,122,1000,32768.0,261.97,32.4,468.29
2,122,1000,65536.0,460.18,60.12,819.07
2,122,1000,131072.0,843.6,112.6,1502.45
2,122,1000,262144.0,1534.21,209.64,2717.62
2,122,1000,524288.0,2776.02,358.26,4927.26
2,122,1000,1048576.0,5148.77,593.31,9305.06
0,14,1000,1.0,1.62,1.18,2.72
0,14,1000,2.0,1.63,1.19,2.8
0,14,1000,4.0,1.65,1.19,2.74
0,14,1000,8.0,1.77,0.52,2.6
0,14,1000,16.0,1.77,0.52,2.59
0,14,1000,32.0,2.09,0.57,3.22
0,14,1000,64.0,1.74,1.28,2.88
0,14,1000,128.0,2.68,1.92,3.92
0,14,1000,256.0,2.73,1.94,3.89
0,14,1000,512.0,3.03,2.27,4.36
0,14,1000,1024.0,3.58,2.7,5.05
0,14,1000,2048.0,5.54,3.89,7.8
0,14,1000,4096.0,6.79,2.23,9.68
0,14,1000,8192.0,10.27,3.52,14.75
0,14,1000,16384.0,18.4,10.45,25.12
0,14,1000,32768.0,43.32,11.88,57.29
0,14,1000,65536.0,100.12,46.98,122.56
0,14,1000,131072.0,204.87,156.41,224.01
0,14,1000,262144.0,434.45,385.89,453.23
0,14,1000,524288.0,974.98,896.83,1021.95
0,14,1000,1048576.0,1501.87,1162.34,1641.99
2,14,1000,1.0,2.12,1.04,3.43
2,14,1000,2.0,2.13,0.97,3.51
2,14,1000,4.0,2.16,1.04,3.5
2,14,1000,8.0,2.13,0.99,3.53
2,14,1000,16.0,2.17,1.07,3.53
2,14,1000,32.0,2.41,1.02,3.82
2,14,1000,64.0,2.44,1.13,3.98
2,14,1000,128.0,3.75,2.09,5.46
2,14,1000,256.0,4.18,2.38,6.25
2,14,1000,512.0,4.89,2.7,7.31
2,14,1000,1024.0,4.81,2.65,7.08
2,14,1000,2048.0,7.27,3.72,10.87
2,14,1000,4096.0,9.24,4.98,13.57
2,14,1000,8192.0,14.08,7.08,20.33
2,14,1000,16384.0,25.83,14.37,32.75
2,14,1000,32768.0,50.73,31.87,60.86
2,14,1000,65536.0,90.16,57.04,112.26
2,14,1000,131072.0,170.39,110.2,206.31
2,14,1000,262144.0,316.13,210.8,378.19
2,14,1000,524288.0,598.43,398.93,731.52
2,14,1000,1048576.0,1089.9,739.97,1242.09
2,46,1000,1.0,6.33,1.24,10.85
2,46,1000,2.0,6.32,1.26,10.84
2,46,1000,4.0,6.32,1.27,10.81
2,46,1000,8.0,6.3,1.29,10.77
2,46,1000,16.0,6.34,1.31,10.91
2,46,1000,32.0,7.6,1.31,13.79
2,46,1000,64.0,7.81,1.36,14.34
2,46,1000,128.0,10.42,1.72,18.69
2,46,1000,256.0,10.56,2.01,18.92
2,46,1000,512.0,12.16,2.48,21.35
2,46,1000,1024.0,12.44,2.3,22.09
2,46,1000,2048.0,17.69,3.63,30.32
2,46,1000,4096.0,22.73,4.43,38.03
2,46,1000,8192.0,33.46,7.42,55.76
2,46,1000,16384.0,66.97,18.71,103.99
2,46,1000,32768.0,109.03,31.44,167.05
2,46,1000,65536.0,199.58,59.05,308.53
2,46,1000,131072.0,370.73,113.55,563.48
2,46,1000,262144.0,680.25,217.18,1036.09
2,46,1000,524288.0,1258.45,383.54,1960.14
2,46,1000,1048576.0,2313.82,727.76,3533.33
0,162,1000,1.0,4.67,1.12,8.88
0,162,1000,2.0,7.52,0.63,15.45
0,162,1000,4.0,7.61,0.64,13.86
0,162,1000,8.0,7.67,0.66,13.47
0,162,1000,16.0,7.82,0.68,13.23
0,162,1000,32.0,84.54,0.73,238.93
0,162,1000,64.0,639.91,0.74,1277.21
0,162,1000,128.0,9.73,1.48,16.73
0,162,1000,256.0,21.62,1.59,42.64
0,162,1000,512.0,8.68,1.53,14.69
0,162,1000,1024.0,9.33,1.69,15.53
0,162,1000,2048.0,12.14,2.32,18.51
0,162,1000,4096.0,18.07,3.25,28.38
0,162,1000,8192.0,31.23,5.18,50.62
0,162,1000,16384.0,195.75,13.08,351.58
0,162,1000,32768.0,1096.11,548.42,1759.31
0,162,1000,65536.0,3177.28,903.65,7039.99
0,162,1000,131072.0,845.49,286.17,1334.26
0,162,1000,262144.0,1777.82,486.87,2912.35
0,162,1000,524288.0,2334.42,639.42,3662.28
0,162,1000,1048576.0,3383.18,872.74,5336.82
2,42,1000,1.0,5.29,0.85,10.73
2,42,1000,2.0,5.25,0.78,10.59
2,42,1000,4.0,5.24,0.78,10.54
2,42,1000,8.0,5.27,0.82,10.64
2,42,1000,16.0,5.26,0.82,10.59
2,42,1000,32.0,6.36,0.75,12.89
2,42,1000,64.0,6.39,0.79,13.19
2,42,1000,128.0,8.83,1.3,18.2
2,42,1000,256.0,9.01,1.41,18.41
2,42,1000,512.0,10.12,1.69,20.22
2,42,1000,1024.0,10.62,1.74,21.59
2,42,1000,2048.0,14.92,2.38,28.63
2,42,1000,4096.0,19.19,2.81,35.65
2,42,1000,8192.0,28.26,5.68,50.63
2,42,1000,16384.0,61.15,15.76,97.72
2,42,1000,32768.0,103.18,28.95,162.37
2,42,1000,65536.0,189.97,56.88,295.84
2,42,1000,131072.0,359.83,111.88,550.23
2,42,1000,262144.0,651.28,200.78,988.68
2,42,1000,524288.0,1193.37,378.62,1801.0
2,42,1000,1048576.0,2141.64,656.41,3296.67
2,150,1000,1.0,22.1,1.26,42.95
2,150,1000,2.0,1725.86,1.34,3308.72
2,150,1000,4.0,31.5,1.27,109.6
2,150,1000,8.0,389.33,1.4,998.79
2,150,1000,16.0,39.25,1.35,75.86
2,150,1000,32.0,88.6,1.38,215.41
2,150,1000,64.0,24.84,1.28,47.18
2,150,1000,128.0,481.76,3.19,985.5
2,150,1000,256.0,29.92,2.59,55.28
2,150,1000,512.0,34.7,2.96,63.84
2,150,1000,1024.0,34.75,3.07,67.72
2,150,1000,2048.0,50.36,4.14,94.48
2,150,1000,4096.0,66.53,5.45,126.93
2,150,1000,8192.0,95.31,7.62,188.35
2,150,1000,16384.0,7096.41,269.5,14765.17
2,150,1000,32768.0,2061.33,65.17,3992.5
2,150,1000,65536.0,819.77,78.27,1508.7
2,150,1000,131072.0,8300.57,446.33,15990.66
2,150,1000,262144.0,3347.31,392.42,6014.36
2,150,1000,524288.0,4920.36,712.8,9076.96
2,150,1000,1048576.0,6516.09,800.39,11996.76
0,242,1000,1.0,8.52,0.47,26.2
0,242,1000,2.0,14.02,0.66,31.11
0,242,1000,4.0,13.07,0.67,30.26
0,242,1000,8.0,11.79,0.67,27.38
0,242,1000,16.0,11.11,0.68,26.64
0,242,1000,32.0,1481.39,0.77,2103.31
0,242,1000,64.0,2714.52,0.8,4506.13
0,242,1000,128.0,1904.98,1.77,3001.08
0,242,1000,256.0,15.57,1.44,35.12
0,242,1000,512.0,17.11,1.55,38.79
0,242,1000,1024.0,17.59,1.54,41.31
0,242,1000,2048.0,22.18,2.57,49.28
0,242,1000,4096.0,30.44,3.19,68.65
0,242,1000,8192.0,69.23,5.25,159.16
0,242,1000,16384.0,262.58,30.25,1386.65
0,242,1000,32768.0,475.03,31.6,1067.54
0,242,1000,65536.0,233.51,68.78,335.09
0,242,1000,131072.0,497.81,141.93,734.04
0,242,1000,262144.0,996.77,300.18,1418.77
0,242,1000,524288.0,1948.11,562.58,2705.81
0,242,1000,1048576.0,3451.33,933.92,4793.05
0,106,1000,1.0,2.54,1.78,3.52
0,106,1000,2.0,2.66,1.85,3.8
0,106,1000,4.0,2.62,1.78,3.67
0,106,1000,8.0,2.54,1.72,3.54
0,106,1000,16.0,2.76,1.96,3.72
0,106,1000,32.0,3.03,2.0,4.44
0,106,1000,64.0,2.91,2.14,3.95
0,106,1000,128.0,5.13,3.93,6.9
0,106,1000,256.0,5.42,4.0,7.18
0,106,1000,512.0,5.71,4.46,7.54
0,106,1000,1024.0,6.83,5.05,9.17
0,106,1000,2048.0,9.13,6.46,12.21
0,106,1000,4096.0,14.37,8.25,19.56
0,106,1000,8192.0,25.6,13.35,36.17
0,106,1000,16384.0,50.24,22.79,71.84
0,106,1000,32768.0,102.77,39.53,142.64
0,106,1000,65536.0,208.08,74.62,309.58
0,106,1000,131072.0,436.28,145.81,685.95
0,106,1000,262144.0,903.58,303.9,1380.44
0,106,1000,524288.0,1754.11,659.3,2631.04
0,106,1000,1048576.0,2935.36,1046.01,4317.74
0,114,1000,1.0,2.52,1.61,3.57
0,114,1000,2.0,3.41,2.09,5.43
0,114,1000,4.0,2.55,1.62,3.64
0,114,1000,8.0,3.4,1.5,5.58
0,114,1000,16.0,2.67,1.64,3.58
0,114,1000,32.0,2.91,1.86,4.27
0,114,1000,64.0,2.92,1.8,3.93
0,114,1000,128.0,5.36,3.26,7.14
0,114,1000,256.0,6.26,3.27,8.83
0,114,1000,512.0,5.83,3.36,7.81
0,114,1000,1024.0,6.56,4.05,8.69
0,114,1000,2048.0,9.92,5.86,13.12
0,114,1000,4096.0,15.31,8.15,21.65
0,114,1000,8192.0,27.88,13.94,42.91
0,114,1000,16384.0,66.29,20.82,171.44
0,114,1000,32768.0,133.84,38.67,267.62
0,114,1000,65536.0,220.96,73.24,304.36
0,114,1000,131072.0,473.89,148.81,683.5
0,114,1000,262144.0,978.96,316.98,1439.55
0,114,1000,524288.0,2013.96,641.53,3027.34
0,114,1000,1048576.0,3484.28,1026.72,5016.34
2,130,1000,1.0,17.11,1.04,34.89
2,130,1000,2.0,16.8,1.07,34.23
2,130,1000,4.0,16.81,1.04,33.99
2,130,1000,8.0,17.09,1.06,33.93
2,130,1000,16.0,16.63,1.09,33.19
2,130,1000,32.0,21.39,1.26,41.71
2,130,1000,64.0,20.71,1.24,40.73
2,130,1000,128.0,544.85,2.62,1273.97
2,130,1000,256.0,385.96,2.23,1007.1
2,130,1000,512.0,28.43,2.56,55.19
2,130,1000,1024.0,33.31,2.31,81.95
2,130,1000,2048.0,43.24,3.74,83.13
2,130,1000,4096.0,53.85,5.08,103.43
2,130,1000,8192.0,80.16,8.04,152.75
2,130,1000,16384.0,1993.22,307.23,4137.05
2,130,1000,32768.0,2878.87,392.68,6089.75
2,130,1000,65536.0,2291.39,196.12,4696.53
2,130,1000,131072.0,1585.28,233.44,3408.28
2,130,1000,262144.0,3068.24,347.94,6226.5
2,130,1000,524288.0,3158.36,470.76,5751.64
2,130,1000,1048576.0,5824.43,790.64,10457.82
2,214,1000,1.0,42.45,1.13,80.61
2,214,1000,2.0,44.29,1.1,97.75
2,214,1000,4.0,42.24,1.08,80.82
2,214,1000,8.0,38.71,1.1,76.0
2,214,1000,16.0,1065.22,1.19,2435.41
2,214,1000,32.0,2551.91,1.21,7256.66
2,214,1000,64.0,1886.54,1.22,5389.51
2,214,1000,128.0,1643.2,2.61,4331.45
2,214,1000,256.0,456.94,3.06,1085.68
2,214,1000,512.0,153.06,3.35,324.36
2,214,1000,1024.0,80.31,3.61,163.72
2,214,1000,2048.0,217.52,4.27,641.62
2,214,1000,4096.0,189.32,5.76,655.86
2,214,1000,8192.0,1311.97,8.84,3232.82
2,214,1000,16384.0,8250.74,1027.18,18690.6
2,214,1000,32768.0,976.8,42.42,2484.04
2,214,1000,65536.0,1906.07,103.55,3789.09
2,214,1000,131072.0,4267.35,190.23,8403.09
2,214,1000,262144.0,8346.92,383.06,16450.51
2,214,1000,524288.0,5506.84,315.0,11649.24
2,214,1000,1048576.0,8430.82,497.04,16752.81
0,138,1000,1.0,3.28,1.54,6.37
0,138,1000,2.0,4.09,0.63,7.63
0,138,1000,4.0,4.05,0.65,7.6
0,138,1000,8.0,4.27,0.65,8.2
0,138,1000,16.0,4.48,0.65,8.65
0,138,1000,32.0,5.16,0.68,9.72
0,138,1000,64.0,5.07,0.7,9.82
0,138,1000,128.0,7.31,1.41,12.75
0,138,1000,256.0,7.37,1.48,11.8
0,138,1000,512.0,8.89,1.54,14.84
0,138,1000,1024.0,8.94,1.6,15.38
0,138,1000,2048.0,12.34,2.27,19.92
0,138,1000,4096.0,17.37,3.36,25.92
0,138,1000,8192.0,30.44,5.41,46.02
0,138,1000,16384.0,234.46,12.45,560.54
0,138,1000,32768.0,1165.24,737.88,1885.22
0,138,1000,65536.0,335.28,73.83,632.55
0,138,1000,131072.0,471.77,139.31,745.21
0,138,1000,262144.0,866.95,252.74,1295.93
0,138,1000,524288.0,2203.62,647.53,3148.85
0,138,1000,1048576.0,3723.47,987.99,5433.74
2,70,1000,1.0,8.73,1.17,16.3
2,70,1000,2.0,9.08,1.18,16.93
2,70,1000,4.0,9.16,1.21,17.11
2,70,1000,8.0,9.04,1.26,16.89
2,70,1000,16.0,9.36,1.28,17.31
2,70,1000,32.0,11.27,1.27,23.89
2,70,1000,64.0,11.11,1.46,20.94
2,70,1000,128.0,13.45,2.01,24.72
2,70,1000,256.0,13.62,2.05,25.01
2,70,1000,512.0,15.96,2.57,29.46
2,70,1000,1024.0,16.61,2.42,30.5
2,70,1000,2048.0,24.05,3.64,43.9
2,70,1000,4096.0,32.37,5.15,58.15
2,70,1000,8192.0,46.54,6.64,81.93
2,70,1000,16384.0,97.81,20.45,164.63
2,70,1000,32768.0,162.2,33.74,269.06
2,70,1000,65536.0,297.81,65.93,489.77
2,70,1000,131072.0,531.86,110.79,878.44
2,70,1000,262144.0,952.63,204.41,1594.86
2,70,1000,524288.0,1719.86,381.56,2891.61
2,70,1000,1048576.0,3154.45,647.0,5397.08
2,194,1000,1.0,34.44,0.85,72.75
2,194,1000,2.0,214.62,1.08,518.61
2,194,1000,4.0,1557.12,0.71,3265.73
2,194,1000,8.0,1276.35,1.1,2941.58
2,194,1000,16.0,27.78,0.79,57.03
2,194,1000,32.0,32.91,0.87,67.41
2,194,1000,64.0,32.67,0.78,67.49
2,194,1000,128.0,418.51,1.34,915.65
2,194,1000,256.0,50.31,1.48,111.54
2,194,1000,512.0,66.5,1.44,124.83
2,194,1000,1024.0,47.84,1.65,96.54
2,194,1000,2048.0,106.21,3.01,210.07
2,194,1000,4096.0,85.39,4.22,172.7
2,194,1000,8192.0,1076.0,6.59,2116.46
2,194,1000,16384.0,1033.6,28.18,2220.62
2,194,1000,32768.0,1328.69,72.01,2928.91
2,194,1000,65536.0,6012.37,154.37,12743.11
2,194,1000,131072.0,1997.32,192.38,3941.21
2,194,1000,262144.0,2332.06,157.69,4549.69
2,194,1000,524288.0,4112.49,227.18,8020.01
2,194,1000,1048576.0,7359.71,369.19,14098.18
2,98,1000,1.0,11.93,0.78,23.39
2,98,1000,2.0,12.52,0.99,24.45
2,98,1000,4.0,13.36,1.1,25.72
2,98,1000,8.0,12.56,0.93,24.49
2,98,1000,16.0,12.88,1.04,24.94
2,98,1000,32.0,14.97,1.02,29.85
2,98,1000,64.0,16.06,1.11,32.91
2,98,1000,128.0,18.85,2.15,35.46
2,98,1000,256.0,20.67,2.27,40.21
2,98,1000,512.0,23.0,2.55,44.26
2,98,1000,1024.0,24.1,2.77,45.43
2,98,1000,2048.0,37.65,4.26,68.39
2,98,1000,4096.0,42.39,5.13,80.01
2,98,1000,8192.0,62.14,7.14,114.46
2,98,1000,16384.0,131.15,16.04,231.0
2,98,1000,32768.0,219.19,27.75,380.55
2,98,1000,65536.0,399.87,57.8,690.34
2,98,1000,131072.0,703.67,104.43,1230.69
2,98,1000,262144.0,1274.94,200.3,2224.78
2,98,1000,524288.0,2344.91,370.41,4048.67
2,98,1000,1048576.0,4373.23,679.13,7565.24
0,86,1000,1.0,2.4,1.62,3.3
0,86,1000,2.0,2.53,1.59,3.54
0,86,1000,4.0,2.58,1.68,3.91
0,86,1000,8.0,2.5,1.64,3.56
0,86,1000,16.0,2.6,1.8,3.64
0,86,1000,32.0,2.83,1.86,3.92
0,86,1000,64.0,2.76,1.89,4.16
0,86,1000,128.0,4.92,3.03,7.0
0,86,1000,256.0,5.04,3.02,7.07
0,86,1000,512.0,5.34,3.24,7.61
0,86,1000,1024.0,5.8,3.75,8.18
0,86,1000,2048.0,8.73,5.36,12.24
0,86,1000,4096.0,12.61,6.83,17.08
0,86,1000,8192.0,21.96,11.01,31.31
0,86,1000,16384.0,45.3,22.76,59.56
0,86,1000,32768.0,86.97,37.91,122.08
0,86,1000,65536.0,190.0,73.03,252.7
0,86,1000,131072.0,433.71,139.85,545.83
0,86,1000,262144.0,842.89,306.52,1058.18
0,86,1000,524288.0,1699.57,635.24,2138.29
0,86,1000,1048576.0,2840.8,947.06,3650.42
0,158,1000,1.0,4.45,0.75,10.49
0,158,1000,2.0,5.76,0.65,12.87
0,158,1000,4.0,6.24,0.65,13.57
0,158,1000,8.0,5.59,0.65,12.62
0,158,1000,16.0,5.86,0.64,12.88
0,158,1000,32.0,6.72,0.71,14.4
0,158,1000,64.0,6.57,0.73,13.46
0,158,1000,128.0,8.53,1.38,17.05
0,158,1000,256.0,360.75,1.36,636.3
0,158,1000,512.0,10.48,1.36,16.04
0,158,1000,1024.0,11.73,1.46,17.7
0,158,1000,2048.0,14.99,2.08,20.73
0,158,1000,4096.0,20.46,2.95,29.28
0,158,1000,8192.0,38.53,4.86,64.67
0,158,1000,16384.0,309.74,36.23,1671.84
0,158,1000,32768.0,293.17,145.08,478.94
0,158,1000,65536.0,257.45,83.24,472.23
0,158,1000,131072.0,831.04,210.99,1584.38
0,158,1000,262144.0,1441.71,419.94,2434.96
0,158,1000,524288.0,2084.7,631.19,3057.31
0,158,1000,1048576.0,3763.77,1063.54,5337.15
0,26,1000,1.0,2.32,1.21,4.78
0,26,1000,2.0,1.97,1.13,3.42
0,26,1000,4.0,2.15,1.18,4.61
0,26,1000,8.0,2.0,1.18,3.47
0,26,1000,16.0,1.95,1.17,3.41
0,26,1000,32.0,2.29,1.38,3.98
0,26,1000,64.0,2.26,1.4,3.93
0,26,1000,128.0,3.8,2.51,5.95
0,26,1000,256.0,3.85,2.6,5.99
0,26,1000,512.0,4.2,3.02,6.24
0,26,1000,1024.0,4.55,3.26,6.83
0,26,1000,2048.0,6.82,4.85,9.63
0,26,1000,4096.0,8.88,5.52,12.98
0,26,1000,8192.0,14.32,9.41,20.17
0,26,1000,16384.0,25.26,13.63,35.96
0,26,1000,32768.0,45.57,21.86,65.41
0,26,1000,65536.0,86.81,39.24,129.2
0,26,1000,131072.0,166.52,75.52,247.38
0,26,1000,262144.0,337.48,172.35,501.53
0,26,1000,524288.0,729.8,374.24,1063.0
0,26,1000,1048576.0,827.28,756.26,885.19
2,186,1000,1.0,29.1,1.09,58.4
2,186,1000,2.0,30.17,0.69,61.77
2,186,1000,4.0,31.71,0.84,65.23
2,186,1000,8.0,31.99,1.01,71.14
2,186,1000,16.0,30.61,1.06,65.13
2,186,1000,32.0,2745.94,1.36,6095.97
2,186,1000,64.0,279.95,1.19,976.12
2,186,1000,128.0,469.38,1.74,957.85
2,186,1000,256.0,59.98,1.73,151.5
2,186,1000,512.0,42.8,1.92,84.6
2,186,1000,1024.0,46.88,1.81,94.0
2,186,1000,2048.0,93.08,3.61,207.83
2,186,1000,4096.0,81.43,4.71,163.19
2,186,1000,8192.0,1216.8,7.48,3232.85
2,186,1000,16384.0,675.33,57.19,1612.49
2,186,1000,32768.0,1251.08,83.76,2520.88
2,186,1000,65536.0,2141.13,176.17,4274.05
2,186,1000,131072.0,5138.36,460.47,10065.23
2,186,1000,262144.0,3139.22,241.94,6658.44
2,186,1000,524288.0,4738.06,272.64,10300.7
2,186,1000,1048576.0,8898.77,805.58,17539.13
2,90,1000,1.0,11.09,0.94,21.67
2,90,1000,2.0,11.04,0.99,21.7
2,90,1000,4.0,11.61,1.03,22.48
2,90,1000,8.0,11.46,1.03,22.38
2,90,1000,16.0,11.75,1.11,22.76
2,90,1000,32.0,14.14,1.08,28.1
2,90,1000,64.0,13.55,1.16,26.84
2,90,1000,128.0,16.98,1.97,32.82
2,90,1000,256.0,17.72,2.21,34.41
2,90,1000,512.0,19.39,2.33,38.13
2,90,1000,1024.0,21.54,2.3,41.71
2,90,1000,2048.0,31.75,3.69,60.14
2,90,1000,4096.0,44.08,5.02,81.32
2,90,1000,8192.0,60.23,7.34,110.62
