algorithm,cores,iterations,size,latency,min,max
1,218,1000,1048576,24280.61,137.45,48103.49
1,222,1000,1,3.55,0.10,30.87
1,222,1000,2,3.48,0.10,31.82
1,222,1000,4,3.43,0.10,30.50
1,222,1000,8,3.50,0.09,33.21
1,222,1000,16,3.41,0.09,30.11
1,222,1000,32,3.49,0.10,32.71
1,222,1000,64,3.41,0.10,37.67
1,222,1000,128,4.01,0.11,60.18
1,222,1000,256,4.23,0.13,79.42
1,222,1000,512,4.38,0.14,82.58
1,222,1000,1024,4.54,0.14,94.25
1,222,1000,2048,5.51,0.16,143.41
1,222,1000,4096,9.58,0.19,239.84
1,222,1000,8192,19.79,0.28,385.24
1,222,1000,16384,45.14,0.60,733.56
1,222,1000,32768,99.42,1.19,1511.63
1,222,1000,65536,211.95,2.70,3071.72
1,222,1000,131072,341.49,8.39,6375.60
1,222,1000,262144,5336.17,80.55,10523.39
1,222,1000,524288,10188.98,99.36,20195.29
1,222,1000,1048576,24599.80,145.41,48696.88
1,226,1000,1,3.25,0.11,39.89
1,226,1000,2,3.49,0.10,36.38
1,226,1000,4,3.47,0.10,34.40
1,226,1000,8,3.85,0.09,40.48
1,226,1000,16,3.54,0.09,43.09
1,226,1000,32,3.48,0.10,46.50
1,226,1000,64,3.48,0.10,42.15
1,226,1000,128,4.06,0.11,67.59
1,226,1000,256,4.35,0.13,83.73
1,226,1000,512,4.43,0.14,88.07
1,226,1000,1024,4.59,0.15,98.58
1,226,1000,2048,5.54,0.16,138.26
1,226,1000,4096,9.63,0.19,233.56
1,226,1000,8192,20.07,0.28,410.14
1,226,1000,16384,44.50,0.61,747.95
1,226,1000,32768,99.66,1.17,1554.12
1,226,1000,65536,204.02,2.53,3145.94
1,226,1000,131072,352.34,8.05,6456.01
1,226,1000,262144,5396.49,80.57,10678.51
1,226,1000,524288,10297.13,93.12,20419.57
1,226,1000,1048576,21440.14,134.04,41480.43
1,230,1000,1,3.19,0.11,36.56
1,230,1000,2,3.26,0.10,33.68
1,230,1000,4,3.36,0.10,31.00
1,230,1000,8,3.46,0.09,47.08
1,230,1000,16,3.41,0.09,42.92
1,230,1000,32,3.55,0.10,49.32
1,230,1000,64,3.55,0.10,58.77
1,230,1000,128,4.12,0.11,92.87
1,230,1000,256,4.24,0.13,96.18
1,230,1000,512,4.34,0.14,101.27
1,230,1000,1024,4.55,0.15,110.77
1,230,1000,2048,5.56,0.16,147.55
1,230,1000,4096,10.70,0.20,266.05
1,230,1000,8192,20.25,0.28,385.02
1,230,1000,16384,46.50,0.62,763.50
1,230,1000,32768,100.68,1.18,1572.48
1,230,1000,65536,211.16,2.42,3191.08
1,230,1000,131072,349.95,6.26,6559.47
1,230,1000,262144,5465.72,84.61,10823.79
1,230,1000,524288,10236.54,97.79,20342.20
1,230,1000,1048576,25320.26,141.75,50335.16
1,234,1000,1,3.73,0.10,34.97
1,234,1000,2,3.96,0.10,35.69
1,234,1000,4,3.88,0.10,32.60
1,234,1000,8,3.93,0.09,30.73
1,234,1000,16,3.93,0.09,31.55
1,234,1000,32,4.05,0.10,37.15
1,234,1000,64,4.04,0.10,37.15
1,234,1000,128,4.62,0.11,65.23
1,234,1000,256,4.74,0.14,74.89
1,234,1000,512,4.86,0.14,85.23
1,234,1000,1024,5.02,0.15,95.84
1,234,1000,2048,5.99,0.16,136.68
1,234,1000,4096,9.86,0.19,226.14
1,234,1000,8192,21.02,0.29,422.38
1,234,1000,16384,46.86,0.62,769.25
1,234,1000,32768,102.92,1.24,1588.06
1,234,1000,65536,218.78,2.77,3297.51
1,234,1000,131072,354.85,9.48,6721.20
1,234,1000,262144,7195.88,88.33,14217.51
1,234,1000,524288,10486.70,102.07,20730.57
1,234,1000,1048576,21641.94,153.57,42990.03
1,238,1000,1,4.04,0.11,30.87
1,238,1000,2,3.89,0.10,32.48
1,238,1000,4,3.92,0.10,40.23
1,238,1000,8,3.95,0.09,40.79
1,238,1000,16,3.90,0.09,35.59
1,238,1000,32,4.01,0.10,38.31
1,238,1000,64,3.99,0.10,40.15
1,238,1000,128,4.61,0.11,65.64
1,238,1000,256,4.74,0.14,79.33
1,238,1000,512,4.91,0.14,90.02
1,238,1000,1024,5.23,0.15,97.86
1,238,1000,2048,6.14,0.16,159.90
1,238,1000,4096,10.54,0.20,284.47
1,238,1000,8192,20.98,0.28,395.41
1,238,1000,16384,48.42,0.62,781.03
1,238,1000,32768,103.52,1.22,1628.56
1,238,1000,65536,224.40,2.74,3315.11
1,238,1000,131072,365.78,9.50,6877.59
1,238,1000,262144,7326.83,95.97,14460.21
1,238,1000,524288,10748.86,113.60,21252.48
1,238,1000,1048576,26259.49,157.81,52020.61
1,242,1000,1,3.24,0.11,37.86
1,242,1000,2,3.58,0.10,38.33
1,242,1000,4,3.52,0.10,40.56
1,242,1000,8,3.58,0.10,41.38
1,242,1000,16,3.57,0.10,47.62
1,242,1000,32,3.69,0.10,44.66
1,242,1000,64,3.63,0.10,47.88
1,242,1000,128,4.34,0.11,76.96
1,242,1000,256,4.47,0.14,86.54
1,242,1000,512,4.78,0.14,96.79
1,242,1000,1024,5.16,0.15,106.22
1,242,1000,2048,5.88,0.16,163.86
1,242,1000,4096,10.79,0.20,290.30
1,242,1000,8192,20.85,0.28,401.72
1,242,1000,16384,48.86,0.64,825.23
1,242,1000,32768,103.63,1.22,1670.54
1,242,1000,65536,223.20,2.58,3371.18
1,242,1000,131072,366.80,8.14,6996.22
1,242,1000,262144,5915.91,87.19,11615.61
1,242,1000,524288,11060.56,99.77,21959.62
1,242,1000,1048576,26708.32,145.12,53079.30
1,246,1000,1,3.75,0.11,30.98
1,246,1000,2,3.69,0.10,35.18
1,246,1000,4,3.63,0.10,35.89
1,246,1000,8,3.74,0.09,37.25
1,246,1000,16,3.66,0.10,38.32
1,246,1000,32,3.81,0.10,40.57
1,246,1000,64,3.75,0.10,46.88
1,246,1000,128,4.38,0.11,67.77
1,246,1000,256,4.50,0.14,80.62
1,246,1000,512,4.70,0.14,89.42
1,246,1000,1024,4.96,0.15,100.52
1,246,1000,2048,5.94,0.16,141.70
1,246,1000,4096,11.05,0.20,333.30
1,246,1000,8192,21.39,0.29,413.73
1,246,1000,16384,48.45,0.61,829.50
1,246,1000,32768,106.81,1.23,1704.07
1,246,1000,65536,226.41,2.57,3474.99
1,246,1000,131072,371.48,8.91,7119.58
1,246,1000,262144,7561.81,92.31,14971.78
1,246,1000,524288,11340.17,103.96,22455.48
1,246,1000,1048576,26914.86,149.82,53540.58
1,250,1000,1,3.90,0.11,35.45
1,250,1000,2,4.12,0.10,30.09
1,250,1000,4,4.12,0.10,31.26
1,250,1000,8,4.27,0.10,33.48
1,250,1000,16,4.20,0.10,39.57
1,250,1000,32,4.37,0.10,37.66
1,250,1000,64,4.40,0.10,52.91
1,250,1000,128,5.04,0.11,84.74
1,250,1000,256,5.19,0.14,86.68
1,250,1000,512,5.30,0.14,96.84
1,250,1000,1024,5.39,0.15,105.98
1,250,1000,2048,6.75,0.17,183.45
1,250,1000,4096,11.11,0.20,254.08
1,250,1000,8192,21.58,0.29,405.70
1,250,1000,16384,49.94,0.63,816.71
1,250,1000,32768,109.15,1.27,1706.52
1,250,1000,65536,233.17,2.71,3506.42
1,250,1000,131072,374.10,8.97,7189.82
1,250,1000,262144,6012.38,89.68,11874.01
1,250,1000,524288,14199.62,119.84,26618.19
1,250,1000,1048576,28511.47,151.16,55887.80
1,254,1000,1,3.76,0.11,40.43
1,254,1000,2,3.99,0.10,38.80
1,254,1000,4,3.99,0.10,37.62
1,254,1000,8,4.10,0.10,34.22
1,254,1000,16,4.06,0.10,39.45
1,254,1000,32,4.10,0.11,51.47
1,254,1000,64,4.08,0.10,52.46
1,254,1000,128,4.76,0.11,70.59
1,254,1000,256,4.88,0.14,85.31
1,254,1000,512,5.29,0.14,93.20
1,254,1000,1024,5.60,0.15,106.25
1,254,1000,2048,6.54,0.16,156.07
1,254,1000,4096,10.96,0.20,265.33
1,254,1000,8192,22.02,0.29,421.65
1,254,1000,16384,50.68,0.64,846.55
1,254,1000,32768,109.67,1.24,1703.39
1,254,1000,65536,226.69,2.61,3620.87
1,254,1000,131072,375.77,8.69,7362.22
1,254,1000,262144,6131.87,92.63,12126.25
1,254,1000,524288,11770.87,109.21,23292.71
1,254,1000,1048576,28366.81,150.08,56034.45
2,2,1000,1,1.78,0.10,3.45
2,2,1000,2,1.75,0.10,3.41
2,2,1000,4,1.80,0.10,3.49
2,2,1000,8,1.76,0.10,3.41
2,2,1000,16,1.79,0.10,3.47
2,2,1000,32,1.88,0.10,3.65
2,2,1000,64,2.27,0.11,4.44
2,2,1000,128,2.31,0.11,4.50
2,2,1000,256,2.63,0.25,5.02
2,2,1000,512,2.86,0.39,5.32
2,2,1000,1024,3.21,0.67,5.75
2,2,1000,2048,3.02,0.16,5.87
2,2,1000,4096,3.39,0.20,6.59
2,2,1000,8192,3.87,0.28,7.45
2,2,1000,16384,4.42,0.68,8.16
2,2,1000,32768,6.10,1.29,10.91
2,2,1000,65536,8.36,2.52,14.20
2,2,1000,131072,13.32,4.95,21.70
2,2,1000,262144,38.51,29.70,47.33
2,2,1000,524288,69.22,51.54,86.90
2,2,1000,1048576,129.16,94.79,163.52
2,6,1000,1,0.85,0.09,3.78
2,6,1000,2,0.88,0.09,3.88
2,6,1000,4,0.87,0.09,3.84
2,6,1000,8,0.87,0.09,3.85
2,6,1000,16,0.86,0.09,3.79
2,6,1000,32,0.92,0.09,3.97
2,6,1000,64,1.15,0.10,4.64
2,6,1000,128,1.18,0.10,4.69
2,6,1000,256,1.69,0.24,5.73
2,6,1000,512,1.91,0.36,6.29
2,6,1000,1024,2.29,0.44,7.13
2,6,1000,2048,2.16,0.17,8.08
2,6,1000,4096,2.61,0.20,9.72
2,6,1000,8192,3.35,0.27,12.17
2,6,1000,16384,4.60,0.60,16.29
2,6,1000,32768,8.07,1.25,27.16
2,6,1000,65536,13.15,2.51,42.99
2,6,1000,131072,24.46,5.18,78.86
2,6,1000,262144,101.03,34.31,167.72
2,6,1000,524288,188.32,57.29,321.52
2,6,1000,1048576,356.38,101.21,616.27
2,10,1000,1,2.59,0.10,6.14
2,10,1000,2,2.56,0.10,6.07
2,10,1000,4,2.55,0.11,6.04
2,10,1000,8,2.55,0.10,6.03
2,10,1000,16,2.58,0.10,6.25
2,10,1000,32,2.66,0.10,6.34
2,10,1000,64,2.76,0.11,6.42
2,10,1000,128,2.82,0.11,6.55
2,10,1000,256,3.61,0.23,8.53
2,10,1000,512,3.84,0.37,8.94
2,10,1000,1024,4.34,0.64,10.21
2,10,1000,2048,4.67,0.17,11.87
2,10,1000,4096,5.91,0.20,15.53
2,10,1000,8192,8.16,0.27,20.69
2,10,1000,16384,9.99,0.59,26.94
2,10,1000,32768,15.82,1.06,41.56
2,10,1000,65536,29.72,2.04,75.84
2,10,1000,131072,66.24,4.19,166.08
2,10,1000,262144,172.03,84.22,325.53
2,10,1000,524288,331.35,169.20,631.18
2,10,1000,1048576,662.02,336.95,1246.42
2,14,1000,1,2.52,0.09,8.02
2,14,1000,2,2.53,0.10,8.02
2,14,1000,4,2.51,0.10,7.98
2,14,1000,8,2.52,0.10,8.00
2,14,1000,16,2.51,0.10,7.99
2,14,1000,32,2.65,0.10,8.37
2,14,1000,64,2.92,0.10,9.84
2,14,1000,128,2.91,0.10,9.72
2,14,1000,256,6.23,0.35,17.52
2,14,1000,512,10.24,0.50,31.10
2,14,1000,1024,15.91,0.77,49.74
2,14,1000,2048,4.94,0.17,15.34
2,14,1000,4096,5.75,0.21,17.90
2,14,1000,8192,7.19,0.29,22.17
2,14,1000,16384,10.14,0.55,31.56
2,14,1000,32768,16.33,1.03,51.04
2,14,1000,65536,28.95,1.99,89.22
2,14,1000,131072,49.01,4.00,146.76
2,14,1000,262144,152.61,50.92,328.44
2,14,1000,524288,280.98,93.11,605.91
2,14,1000,1048576,549.62,183.58,1157.11
2,18,1000,1,4.34,0.11,10.34
2,18,1000,2,4.39,0.11,10.33
2,18,1000,4,4.32,0.11,10.27
2,18,1000,8,4.34,0.11,10.32
2,18,1000,16,4.45,0.11,10.48
2,18,1000,32,4.57,0.11,11.26
2,18,1000,64,5.02,0.11,13.25
2,18,1000,128,5.12,0.12,13.32
2,18,1000,256,6.24,0.23,16.24
2,18,1000,512,6.60,0.37,16.93
2,18,1000,1024,7.47,0.64,18.74
2,18,1000,2048,7.94,0.16,21.00
2,18,1000,4096,9.09,0.20,24.08
2,18,1000,8192,12.86,0.28,33.71
2,18,1000,16384,17.37,0.52,46.20
2,18,1000,32768,26.56,1.00,69.91
2,18,1000,65536,47.80,1.96,120.91
2,18,1000,131072,86.48,3.92,217.30
2,18,1000,262144,243.20,85.73,492.12
2,18,1000,524288,501.02,172.88,1009.26
2,18,1000,1048576,997.01,340.17,2013.89
2,22,1000,1,4.36,0.10,11.17
2,22,1000,2,4.40,0.10,11.38
2,22,1000,4,4.37,0.10,11.39
2,22,1000,8,4.47,0.10,11.62
2,22,1000,16,4.63,0.10,11.94
2,22,1000,32,4.72,0.10,12.42
2,22,1000,64,5.30,0.10,14.21
2,22,1000,128,5.31,0.11,14.26
2,22,1000,256,6.70,0.23,17.38
2,22,1000,512,7.02,0.37,17.99
2,22,1000,1024,7.91,0.65,20.09
2,22,1000,2048,8.17,0.17,21.62
2,22,1000,4096,11.49,0.20,32.36
2,22,1000,8192,14.19,0.29,37.71
2,22,1000,16384,17.67,0.53,47.23
2,22,1000,32768,27.63,1.01,71.05
2,22,1000,65536,39.58,1.96,106.34
2,22,1000,131072,71.60,4.06,195.01
2,22,1000,262144,192.79,49.07,431.09
2,22,1000,524288,356.34,91.86,803.14
2,22,1000,1048576,698.15,177.71,1544.90
2,26,1000,1,5.88,0.10,14.68
2,26,1000,2,5.85,0.10,14.67
2,26,1000,4,5.85,0.10,14.58
2,26,1000,8,6.22,0.10,15.86
2,26,1000,16,6.18,0.10,15.51
2,26,1000,32,6.50,0.10,16.35
2,26,1000,64,7.08,0.10,18.59
2,26,1000,128,7.13,0.11,18.60
2,26,1000,256,11.24,0.24,30.02
2,26,1000,512,9.90,0.37,25.93
2,26,1000,1024,10.41,0.65,28.41
2,26,1000,2048,11.54,0.16,29.73
2,26,1000,4096,12.80,0.21,34.09
2,26,1000,8192,17.85,0.28,52.27
2,26,1000,16384,24.32,0.54,63.25
2,26,1000,32768,34.77,0.99,92.04
2,26,1000,65536,60.20,1.92,146.47
2,26,1000,131072,121.65,3.99,291.38
2,26,1000,262144,391.21,80.47,744.14
2,26,1000,524288,854.73,163.19,1617.03
2,26,1000,1048576,1922.13,332.48,3801.67
2,30,1000,1,5.96,0.10,15.59
2,30,1000,2,5.86,0.10,15.34
2,30,1000,4,6.14,0.10,16.00
2,30,1000,8,6.09,0.10,16.15
2,30,1000,16,6.36,0.10,18.75
2,30,1000,32,8.26,0.10,23.66
2,30,1000,64,8.49,0.10,24.20
2,30,1000,128,7.50,0.11,20.37
2,30,1000,256,9.38,0.22,24.57
2,30,1000,512,9.60,0.35,24.40
2,30,1000,1024,10.59,0.63,26.37
2,30,1000,2048,12.47,0.17,34.35
2,30,1000,4096,15.20,0.20,39.04
2,30,1000,8192,17.66,0.28,45.15
2,30,1000,16384,23.08,0.53,57.52
2,30,1000,32768,34.07,1.01,88.58
2,30,1000,65536,53.13,1.95,134.44
2,30,1000,131072,94.36,3.93,230.70
2,30,1000,262144,339.88,94.07,657.00
2,30,1000,524288,687.68,248.87,1252.58
2,30,1000,1048576,2517.45,647.22,4238.18
2,34,1000,1,9.91,0.10,22.79
2,34,1000,2,7.95,0.10,19.64
2,34,1000,4,8.26,0.11,19.92
2,34,1000,8,7.79,0.10,18.76
2,34,1000,16,7.69,0.10,18.57
2,34,1000,32,8.14,0.10,20.78
2,34,1000,64,8.98,0.11,21.17
2,34,1000,128,9.03,0.11,21.11
2,34,1000,256,11.02,0.23,25.51
2,34,1000,512,12.80,0.37,33.65
2,34,1000,1024,14.13,0.64,30.93
2,34,1000,2048,14.40,0.17,32.36
2,34,1000,4096,17.09,0.20,40.32
2,34,1000,8192,22.52,0.28,51.07
2,34,1000,16384,30.33,0.54,73.24
2,34,1000,32768,44.51,1.02,103.33
2,34,1000,65536,78.62,2.00,178.43
2,34,1000,131072,143.14,3.98,324.04
2,34,1000,262144,367.64,81.30,746.65
2,34,1000,524288,774.55,167.20,1574.81
2,34,1000,1048576,1556.03,345.95,3116.82
2,38,1000,1,7.75,0.10,18.55
2,38,1000,2,8.65,0.10,22.11
2,38,1000,4,9.37,0.10,23.25
2,38,1000,8,8.17,0.10,20.53
2,38,1000,16,8.84,0.10,21.54
2,38,1000,32,9.09,0.10,21.32
2,38,1000,64,13.07,0.10,31.52
2,38,1000,128,11.71,0.11,25.71
2,38,1000,256,12.45,0.22,28.33
2,38,1000,512,13.07,0.36,29.45
2,38,1000,1024,13.76,0.65,32.52
2,38,1000,2048,14.50,0.17,33.90
2,38,1000,4096,18.65,0.20,41.90
2,38,1000,8192,24.11,0.27,58.36
2,38,1000,16384,29.65,0.55,71.14
2,38,1000,32768,44.59,1.00,105.19
2,38,1000,65536,67.21,1.95,158.29
2,38,1000,131072,119.87,3.95,279.51
2,38,1000,262144,308.64,49.28,657.94
2,38,1000,524288,586.53,95.83,1214.60
2,38,1000,1048576,2453.65,593.83,4116.89
2,42,1000,1,10.52,0.10,26.06
2,42,1000,2,10.25,0.11,24.07
2,42,1000,4,10.97,0.10,26.77
2,42,1000,8,11.34,0.10,26.47
2,42,1000,16,10.79,0.10,25.39
2,42,1000,32,12.25,0.11,32.33
2,42,1000,64,11.27,0.10,24.80
2,42,1000,128,11.78,0.12,25.84
2,42,1000,256,15.51,0.24,34.15
2,42,1000,512,14.50,0.37,31.75
2,42,1000,1024,16.45,0.66,34.61
2,42,1000,2048,17.68,0.16,38.26
2,42,1000,4096,22.16,0.20,48.84
2,42,1000,8192,30.00,0.27,67.49
2,42,1000,16384,35.72,0.52,81.46
2,42,1000,32768,52.75,0.98,119.90
2,42,1000,65536,89.36,1.91,194.35
2,42,1000,131072,163.29,3.90,353.98
2,42,1000,262144,422.87,87.36,838.31
2,42,1000,524288,819.81,171.17,1578.21
2,42,1000,1048576,1817.86,355.12,3470.70
2,46,1000,1,10.21,0.10,25.19
2,46,1000,2,10.68,0.10,24.87
2,46,1000,4,10.32,0.10,24.79
2,46,1000,8,11.41,0.10,28.80
2,46,1000,16,10.79,0.10,27.12
2,46,1000,32,10.87,0.10,27.40
2,46,1000,64,12.43,0.11,28.72
2,46,1000,128,12.71,0.11,28.91
2,46,1000,256,15.24,0.26,34.27
2,46,1000,512,15.94,0.40,35.86
2,46,1000,1024,17.14,0.66,38.47
2,46,1000,2048,18.63,0.17,43.65
2,46,1000,4096,23.26,0.21,54.14
2,46,1000,8192,29.66,0.29,68.12
2,46,1000,16384,36.05,0.53,84.08
2,46,1000,32768,53.46,1.00,125.93
2,46,1000,65536,83.78,1.94,198.33
2,46,1000,131072,149.39,3.99,348.08
2,46,1000,262144,372.43,50.15,801.81
2,46,1000,524288,673.25,93.25,1438.42
2,46,1000,1048576,1349.59,182.09,2891.52
2,50,1000,1,12.68,0.10,30.20
2,50,1000,2,13.43,0.10,35.90
2,50,1000,4,11.69,0.10,27.65
2,50,1000,8,11.70,0.10,28.03
2,50,1000,16,11.49,0.12,26.31
2,50,1000,32,11.98,0.10,27.59
2,50,1000,64,14.17,0.11,35.74
2,50,1000,128,13.50,0.11,33.73
2,50,1000,256,16.87,0.25,42.49
2,50,1000,512,17.58,0.39,42.93
2,50,1000,1024,18.72,0.67,44.74
2,50,1000,2048,21.21,0.17,52.86
2,50,1000,4096,24.70,0.20,59.48
2,50,1000,8192,30.61,0.28,72.87
2,50,1000,16384,42.22,0.54,98.25
2,50,1000,32768,60.90,1.00,143.92
2,50,1000,65536,107.56,1.94,241.88
2,50,1000,131072,191.43,4.00,420.72
2,50,1000,262144,505.67,81.45,1015.40
2,50,1000,524288,1123.43,163.70,2312.13
2,50,1000,1048576,2186.25,333.71,4543.30
2,54,1000,1,13.07,0.10,31.87
2,54,1000,2,12.26,0.10,29.06
2,54,1000,4,11.63,0.10,26.47
2,54,1000,8,11.76,0.10,27.65
2,54,1000,16,11.74,0.10,27.58
2,54,1000,32,13.48,0.10,30.44
2,54,1000,64,14.16,0.10,33.48
2,54,1000,128,14.36,0.11,31.99
2,54,1000,256,17.77,0.22,39.60
2,54,1000,512,18.57,0.35,42.32
2,54,1000,1024,19.78,0.63,45.41
2,54,1000,2048,21.64,0.17,50.09
2,54,1000,4096,26.24,0.20,59.48
2,54,1000,8192,33.35,0.28,76.01
2,54,1000,16384,42.06,0.55,97.96
2,54,1000,32768,63.76,1.01,148.58
2,54,1000,65536,94.76,1.95,224.69
2,54,1000,131072,166.85,3.96,387.19
2,54,1000,262144,429.51,50.02,913.56
2,54,1000,524288,801.54,93.57,1668.99
2,54,1000,1048576,1691.29,179.94,3514.62
2,58,1000,1,13.65,0.10,31.85
2,58,1000,2,13.62,0.10,31.59
2,58,1000,4,13.56,0.11,31.35
2,58,1000,8,13.59,0.11,30.45
2,58,1000,16,13.69,0.10,31.34
2,58,1000,32,14.16,0.10,31.72
2,58,1000,64,16.02,0.11,38.80
2,58,1000,128,16.19,0.11,40.46
2,58,1000,256,19.62,0.30,45.25
2,58,1000,512,21.15,0.38,51.66
2,58,1000,1024,21.91,0.70,50.25
2,58,1000,2048,23.76,0.16,54.88
2,58,1000,4096,29.14,0.20,67.04
2,58,1000,8192,37.04,0.28,86.08
2,58,1000,16384,48.85,0.55,112.78
2,58,1000,32768,71.43,1.00,167.22
2,58,1000,65536,113.65,1.92,258.00
2,58,1000,131072,216.76,4.00,481.67
2,58,1000,262144,535.74,72.40,1103.56
2,58,1000,524288,1430.98,161.14,2819.60
2,58,1000,1048576,2508.87,335.31,5146.79
2,62,1000,1,14.98,0.10,33.36
2,62,1000,2,16.40,0.10,42.70
2,62,1000,4,15.21,0.10,35.43
2,62,1000,8,15.70,0.10,33.88
2,62,1000,16,14.44,0.10,32.47
2,62,1000,32,14.98,0.11,36.50
2,62,1000,64,15.52,0.11,34.80
2,62,1000,128,16.39,0.11,37.02
2,62,1000,256,19.49,0.24,41.88
2,62,1000,512,20.63,0.37,44.20
2,62,1000,1024,21.02,0.65,51.34
2,62,1000,2048,23.48,0.16,53.14
2,62,1000,4096,28.41,0.18,63.92
2,62,1000,8192,34.82,0.23,78.71
2,62,1000,16384,47.52,0.46,107.58
2,62,1000,32768,68.44,0.92,155.45
2,62,1000,65536,109.24,1.82,246.35
2,62,1000,131072,183.22,3.68,430.09
2,62,1000,262144,481.43,49.81,1018.98
2,62,1000,524288,947.83,94.46,2035.77
2,62,1000,1048576,2265.00,194.07,5192.12
2,66,1000,1,16.58,0.13,38.35
2,66,1000,2,16.92,0.12,41.32
2,66,1000,4,16.31,0.10,38.04
2,66,1000,8,16.23,0.10,37.73
2,66,1000,16,19.05,0.10,41.75
2,66,1000,32,17.38,0.11,40.94
2,66,1000,64,17.33,0.11,41.17
2,66,1000,128,17.50,0.11,43.08
2,66,1000,256,21.16,0.23,48.13
2,66,1000,512,22.26,0.36,50.79
2,66,1000,1024,23.53,0.63,52.95
2,66,1000,2048,27.09,0.16,61.38
2,66,1000,4096,33.28,0.18,75.12
2,66,1000,8192,40.45,0.25,90.56
2,66,1000,16384,57.56,0.48,126.51
2,66,1000,32768,80.85,1.11,178.30
2,66,1000,65536,131.65,2.33,288.54
2,66,1000,131072,257.89,4.90,560.42
2,66,1000,262144,634.33,80.28,1309.79
2,66,1000,524288,1268.00,171.55,2588.18
2,66,1000,1048576,2810.52,352.74,5736.49
2,70,1000,1,18.98,0.12,41.88
2,70,1000,2,20.68,0.11,46.89
2,70,1000,4,19.47,0.10,43.20
2,70,1000,8,18.33,0.10,45.16
2,70,1000,16,17.95,0.10,40.64
2,70,1000,32,18.81,0.11,42.32
2,70,1000,64,19.62,0.11,42.78
2,70,1000,128,19.16,0.11,43.12
2,70,1000,256,23.34,0.23,51.38
2,70,1000,512,24.60,0.38,54.12
2,70,1000,1024,25.35,0.65,55.19
2,70,1000,2048,28.70,0.16,63.41
2,70,1000,4096,34.31,0.18,75.92
2,70,1000,8192,43.71,0.24,96.81
2,70,1000,16384,60.52,0.53,133.50
2,70,1000,32768,81.92,1.16,180.17
2,70,1000,65536,133.11,2.40,291.96
2,70,1000,131072,253.28,4.94,532.50
2,70,1000,262144,570.35,59.06,1173.59
2,70,1000,524288,1276.12,233.42,2405.36
2,70,1000,1048576,3051.55,563.23,5260.67
2,74,1000,1,21.96,0.12,48.43
2,74,1000,2,22.50,0.12,48.13
2,74,1000,4,24.14,0.10,51.28
2,74,1000,8,21.03,0.10,47.72
2,74,1000,16,22.05,0.10,47.76
2,74,1000,32,21.41,0.11,49.29
2,74,1000,64,22.36,0.11,48.61
2,74,1000,128,22.53,0.11,48.80
2,74,1000,256,27.10,0.24,58.33
2,74,1000,512,28.53,0.37,61.31
2,74,1000,1024,29.66,0.64,63.52
2,74,1000,2048,33.15,0.16,71.57
2,74,1000,4096,39.67,0.18,86.06
2,74,1000,8192,54.67,0.25,115.27
2,74,1000,16384,77.59,0.49,161.82
2,74,1000,32768,101.05,1.00,212.05
2,74,1000,65536,183.51,1.95,380.78
2,74,1000,131072,357.96,3.84,683.88
2,74,1000,262144,828.48,86.65,1578.27
2,74,1000,524288,1887.60,171.07,3314.53
2,74,1000,1048576,4508.92,357.49,7514.17
2,78,1000,1,22.20,0.12,49.51
2,78,1000,2,22.94,0.11,48.37
2,78,1000,4,23.92,0.10,51.85
2,78,1000,8,22.19,0.10,49.80
2,78,1000,16,21.57,0.10,49.86
2,78,1000,32,21.56,0.11,49.78
2,78,1000,64,22.65,0.11,49.39
2,78,1000,128,22.82,0.11,49.74
2,78,1000,256,27.44,0.23,58.89
2,78,1000,512,29.17,0.36,62.41
2,78,1000,1024,29.94,0.65,63.45
2,78,1000,2048,33.83,0.16,72.49
2,78,1000,4096,40.37,0.18,86.72
2,78,1000,8192,53.63,0.25,115.04
2,78,1000,16384,75.98,0.49,162.83
2,78,1000,32768,93.90,0.95,204.94
2,78,1000,65536,158.81,1.90,349.67
2,78,1000,131072,254.08,3.76,547.88
2,78,1000,262144,611.69,51.44,1264.64
2,78,1000,524288,1193.55,96.63,2433.69
2,78,1000,1048576,2783.05,185.68,5164.36
2,82,1000,1,24.89,0.13,54.80
2,82,1000,2,25.42,0.12,57.63
2,82,1000,4,26.12,0.10,56.65
2,82,1000,8,23.77,0.10,53.40
2,82,1000,16,23.69,0.10,53.34
2,82,1000,32,23.87,0.11,52.34
2,82,1000,64,25.31,0.11,55.19
2,82,1000,128,25.45,0.12,55.57
2,82,1000,256,31.58,0.23,66.40
2,82,1000,512,34.63,0.37,74.34
2,82,1000,1024,39.30,0.64,88.66
2,82,1000,2048,36.79,0.16,80.38
2,82,1000,4096,44.30,0.19,96.82
2,82,1000,8192,58.97,0.25,127.23
2,82,1000,16384,86.14,0.51,183.65
2,82,1000,32768,108.13,1.00,231.41
2,82,1000,65536,181.39,1.95,391.53
2,82,1000,131072,316.01,3.87,665.17
2,82,1000,262144,806.25,89.88,1606.64
2,82,1000,524288,1546.41,174.56,3039.10
2,82,1000,1048576,3332.93,344.43,6589.66
2,86,1000,1,24.95,0.13,55.09
2,86,1000,2,25.91,0.12,55.83
2,86,1000,4,26.72,0.11,61.02
2,86,1000,8,26.53,0.10,58.83
2,86,1000,16,24.68,0.11,56.52
2,86,1000,32,24.69,0.11,54.05
2,86,1000,64,25.99,0.11,56.71
2,86,1000,128,26.23,0.11,57.14
2,86,1000,256,31.32,0.24,67.49
2,86,1000,512,33.68,0.37,72.87
