algorithm,cores,iterations,size,latency,min,max
2,10,1000,32768.0,15.31,11.34,16.34
2,10,1000,65536.0,26.62,21.25,28.05
2,10,1000,131072.0,50.86,42.69,56.35
2,10,1000,262144.0,114.72,92.97,131.16
2,10,1000,524288.0,259.09,202.39,303.68
2,10,1000,1048576.0,495.05,373.96,597.86
0,154,1000,1.0,4.36,1.47,10.46
0,154,1000,2.0,4.96,0.48,11.17
0,154,1000,4.0,4.34,0.49,10.04
0,154,1000,8.0,4.15,0.46,9.43
0,154,1000,16.0,4.03,0.47,9.21
0,154,1000,32.0,5.21,0.54,11.01
0,154,1000,64.0,5.37,0.56,11.06
0,154,1000,128.0,7.03,0.68,13.01
0,154,1000,256.0,7.0,0.64,12.38
0,154,1000,512.0,7.5,0.63,13.1
0,154,1000,1024.0,9.34,0.66,16.5
0,154,1000,2048.0,12.43,0.75,19.1
0,154,1000,4096.0,20.19,0.86,28.71
0,154,1000,8192.0,37.51,1.06,53.69
0,154,1000,16384.0,120.51,7.38,208.98
0,154,1000,32768.0,175.58,11.01,247.25
0,154,1000,65536.0,81.47,52.18,113.3
0,154,1000,131072.0,188.37,101.93,279.22
0,154,1000,262144.0,362.71,195.91,517.49
0,154,1000,524288.0,756.12,380.84,1049.95
0,154,1000,1048576.0,1489.2,654.34,2124.02
2,190,1000,1.0,16.92,1.09,31.42
2,190,1000,2.0,17.64,1.13,33.1
2,190,1000,4.0,17.44,1.21,35.72
2,190,1000,8.0,17.33,1.22,35.88
2,190,1000,16.0,18.06,1.31,34.87
2,190,1000,32.0,20.11,1.35,37.41
2,190,1000,64.0,20.89,1.29,47.11
2,190,1000,128.0,19.22,1.75,36.24
2,190,1000,256.0,19.17,1.68,36.4
2,190,1000,512.0,20.24,1.62,38.38
2,190,1000,1024.0,21.27,1.62,40.32
2,190,1000,2048.0,22.91,1.96,46.17
2,190,1000,4096.0,28.59,2.3,55.89
2,190,1000,8192.0,41.1,2.76,75.83
2,190,1000,16384.0,118.4,10.45,220.63
2,190,1000,32768.0,171.55,12.87,323.95
2,190,1000,65536.0,295.45,29.85,556.42
2,190,1000,131072.0,523.49,42.6,985.48
2,190,1000,262144.0,1079.58,80.29,2003.94
2,190,1000,524288.0,2205.41,158.72,4065.68
2,190,1000,1048576.0,4376.07,318.86,8156.48
0,90,1000,1.0,2.55,1.57,3.67
0,90,1000,2.0,2.61,1.61,3.78
0,90,1000,4.0,3.17,1.62,4.6
0,90,1000,8.0,2.56,1.59,3.67
0,90,1000,16.0,2.73,1.74,3.86
0,90,1000,32.0,3.17,1.9,4.38
0,90,1000,64.0,2.93,1.94,4.07
0,90,1000,128.0,4.52,3.34,6.12
0,90,1000,256.0,5.05,3.67,6.77
0,90,1000,512.0,5.71,3.82,7.53
0,90,1000,1024.0,5.17,3.96,7.03
0,90,1000,2048.0,7.23,5.42,9.72
0,90,1000,4096.0,9.86,7.3,13.19
0,90,1000,8192.0,14.61,10.4,19.68
0,90,1000,16384.0,25.1,21.12,30.95
0,90,1000,32768.0,42.12,34.08,54.76
0,90,1000,65536.0,86.93,62.81,106.43
0,90,1000,131072.0,180.84,115.32,215.86
0,90,1000,262144.0,409.15,253.36,534.66
0,90,1000,524288.0,901.3,576.61,1196.47
0,90,1000,1048576.0,1610.09,1080.22,1947.04
2,114,1000,1.0,7.83,0.74,14.21
2,114,1000,2.0,7.58,0.94,14.12
2,114,1000,4.0,8.02,1.08,14.65
2,114,1000,8.0,7.61,0.93,14.29
2,114,1000,16.0,7.91,1.06,14.31
2,114,1000,32.0,7.81,0.87,14.05
2,114,1000,64.0,8.13,0.96,15.07
2,114,1000,128.0,10.16,1.71,17.59
2,114,1000,256.0,9.24,0.91,16.67
2,114,1000,512.0,9.81,1.02,17.91
2,114,1000,1024.0,10.63,1.06,19.68
2,114,1000,2048.0,13.64,1.1,25.76
2,114,1000,4096.0,17.86,1.51,32.96
2,114,1000,8192.0,25.74,1.79,47.31
2,114,1000,16384.0,77.78,10.96,136.87
2,114,1000,32768.0,118.09,17.73,206.51
2,114,1000,65536.0,200.48,36.09,344.83
2,114,1000,131072.0,383.25,88.27,646.85
2,114,1000,262144.0,759.83,184.71,1264.75
2,114,1000,524288.0,1544.33,398.86,2562.64
2,114,1000,1048576.0,3075.05,779.23,5144.03
0,126,1000,1.0,3.23,2.26,4.22
0,126,1000,2.0,3.17,2.2,4.23
0,126,1000,4.0,3.17,2.3,4.14
0,126,1000,8.0,3.05,2.12,3.97
0,126,1000,16.0,3.85,2.93,4.84
0,126,1000,32.0,3.55,2.55,4.64
0,126,1000,64.0,3.56,2.69,4.55
0,126,1000,128.0,5.23,3.67,6.58
0,126,1000,256.0,5.45,3.82,7.01
0,126,1000,512.0,5.43,3.78,6.92
0,126,1000,1024.0,6.1,4.46,7.5
0,126,1000,2048.0,8.33,5.81,10.39
0,126,1000,4096.0,10.95,7.52,13.55
0,126,1000,8192.0,16.42,10.87,20.45
0,126,1000,16384.0,27.61,21.36,33.82
0,126,1000,32768.0,49.04,33.99,66.71
0,126,1000,65536.0,98.92,60.99,133.88
0,126,1000,131072.0,195.96,105.46,261.09
0,126,1000,262144.0,433.09,237.15,571.08
0,126,1000,524288.0,839.18,487.26,1142.44
0,126,1000,1048576.0,1611.71,935.95,2112.21
0,150,1000,1.0,3.02,0.57,7.47
0,150,1000,2.0,4.59,0.48,9.71
0,150,1000,4.0,3.97,0.47,8.22
0,150,1000,8.0,3.71,0.47,8.02
0,150,1000,16.0,3.73,0.46,7.84
0,150,1000,32.0,4.39,0.54,8.65
0,150,1000,64.0,4.63,0.54,8.93
0,150,1000,128.0,7.39,0.68,12.57
0,150,1000,256.0,7.6,0.6,15.6
0,150,1000,512.0,9.38,0.6,23.67
0,150,1000,1024.0,8.95,0.62,35.06
0,150,1000,2048.0,11.81,0.75,17.74
0,150,1000,4096.0,20.37,0.88,30.13
0,150,1000,8192.0,40.9,1.07,59.26
0,150,1000,16384.0,117.12,7.67,197.59
0,150,1000,32768.0,172.45,11.96,238.78
0,150,1000,65536.0,92.92,57.7,125.65
0,150,1000,131072.0,197.54,91.15,282.25
0,150,1000,262144.0,444.86,177.22,640.81
0,150,1000,524288.0,978.17,352.88,1390.75
0,150,1000,1048576.0,1664.21,625.31,2361.38
0,94,1000,1.0,3.66,2.66,5.08
0,94,1000,2.0,2.75,1.89,3.45
0,94,1000,4.0,3.22,2.11,4.7
0,94,1000,8.0,2.76,1.99,3.46
0,94,1000,16.0,2.95,2.16,3.66
0,94,1000,32.0,3.26,2.22,4.09
0,94,1000,64.0,3.13,2.18,4.01
0,94,1000,128.0,4.74,3.55,5.99
0,94,1000,256.0,4.94,3.61,6.47
0,94,1000,512.0,4.86,3.63,6.44
0,94,1000,1024.0,5.58,4.38,7.09
0,94,1000,2048.0,7.47,5.75,9.68
0,94,1000,4096.0,9.94,7.39,12.81
0,94,1000,8192.0,14.85,10.68,19.48
0,94,1000,16384.0,22.65,18.19,28.72
0,94,1000,32768.0,35.64,27.43,45.35
0,94,1000,65536.0,79.95,59.54,95.69
0,94,1000,131072.0,173.25,110.62,219.79
0,94,1000,262144.0,392.09,243.74,515.95
0,94,1000,524288.0,877.34,557.6,1165.7
0,94,1000,1048576.0,1471.91,953.18,1854.44
0,74,1000,1.0,1.92,1.27,3.22
0,74,1000,2.0,2.13,1.3,4.17
0,74,1000,4.0,1.97,1.29,3.43
0,74,1000,8.0,2.06,1.31,3.46
0,74,1000,16.0,3.4,1.62,5.14
0,74,1000,32.0,2.29,1.31,4.16
0,74,1000,64.0,2.15,1.41,3.61
0,74,1000,128.0,4.07,2.66,6.34
0,74,1000,256.0,4.74,2.82,6.63
0,74,1000,512.0,4.07,2.65,6.07
0,74,1000,1024.0,4.57,3.07,6.74
0,74,1000,2048.0,6.72,4.37,9.48
0,74,1000,4096.0,8.78,5.71,12.34
0,74,1000,8192.0,14.2,9.1,19.89
0,74,1000,16384.0,26.56,19.76,33.7
0,74,1000,32768.0,39.97,29.95,52.41
0,74,1000,65536.0,79.29,59.85,104.59
0,74,1000,131072.0,166.4,115.27,208.49
0,74,1000,262144.0,367.98,252.78,443.81
0,74,1000,524288.0,837.03,574.12,962.38
0,74,1000,1048576.0,1510.34,1049.2,1792.47
0,134,1000,1.0,2.27,1.46,3.82
0,134,1000,2.0,3.11,0.4,4.92
0,134,1000,4.0,2.92,0.41,4.55
0,134,1000,8.0,2.93,0.42,4.6
0,134,1000,16.0,3.0,0.41,5.09
0,134,1000,32.0,3.77,0.51,5.67
0,134,1000,64.0,3.81,0.51,5.73
0,134,1000,128.0,5.64,0.58,8.04
0,134,1000,256.0,5.76,0.58,8.06
0,134,1000,512.0,6.28,0.58,8.72
0,134,1000,1024.0,6.76,0.58,9.6
0,134,1000,2048.0,10.12,0.67,15.24
0,134,1000,4096.0,18.73,0.78,28.93
0,134,1000,8192.0,36.41,0.95,57.03
0,134,1000,16384.0,129.22,6.85,213.09
0,134,1000,32768.0,167.46,17.39,226.64
0,134,1000,65536.0,113.83,33.98,159.76
0,134,1000,131072.0,241.54,58.87,338.75
0,134,1000,262144.0,511.11,127.1,721.51
0,134,1000,524288.0,1093.0,254.58,1517.71
0,134,1000,1048576.0,1964.2,444.59,2705.92
0,22,1000,1.0,1.43,0.76,2.16
0,22,1000,2.0,1.44,0.76,2.19
0,22,1000,4.0,1.44,0.8,2.18
0,22,1000,8.0,1.42,0.74,2.15
0,22,1000,16.0,1.44,0.78,2.18
0,22,1000,32.0,1.56,0.81,2.38
0,22,1000,64.0,1.56,0.84,2.39
0,22,1000,128.0,2.67,1.69,3.92
0,22,1000,256.0,2.72,1.76,3.97
0,22,1000,512.0,2.93,1.92,4.28
0,22,1000,1024.0,3.15,2.06,4.5
0,22,1000,2048.0,3.9,2.52,5.58
0,22,1000,4096.0,7.7,6.53,8.99
0,22,1000,8192.0,12.95,9.72,15.74
0,22,1000,16384.0,20.89,9.85,30.17
0,22,1000,32768.0,33.65,13.64,49.66
0,22,1000,65536.0,63.56,22.73,91.54
0,22,1000,131072.0,135.64,47.53,198.66
0,22,1000,262144.0,277.72,102.56,420.49
0,22,1000,524288.0,571.78,216.48,868.69
0,22,1000,1048576.0,1432.85,1303.54,1536.04
2,102,1000,1.0,6.84,0.76,14.98
2,102,1000,2.0,8.16,1.21,14.46
2,102,1000,4.0,7.1,1.19,14.12
2,102,1000,8.0,7.72,0.92,15.6
2,102,1000,16.0,7.42,0.97,13.52
2,102,1000,32.0,7.23,1.06,14.49
2,102,1000,64.0,6.9,0.96,13.52
2,102,1000,128.0,8.03,1.08,14.87
2,102,1000,256.0,8.26,1.09,15.0
2,102,1000,512.0,8.85,1.19,16.11
2,102,1000,1024.0,9.41,1.19,17.13
2,102,1000,2048.0,11.99,1.2,22.04
2,102,1000,4096.0,15.41,1.48,28.19
2,102,1000,8192.0,23.67,2.14,43.18
2,102,1000,16384.0,69.17,9.73,123.75
2,102,1000,32768.0,102.5,14.96,181.42
2,102,1000,65536.0,179.1,22.28,314.1
2,102,1000,131072.0,330.5,63.45,568.35
2,102,1000,262144.0,673.08,168.52,1133.32
2,102,1000,524288.0,1377.21,380.98,2281.19
2,102,1000,1048576.0,2769.55,745.31,4657.52
2,126,1000,1.0,8.43,1.08,14.49
2,126,1000,2.0,9.15,1.11,15.39
2,126,1000,4.0,8.71,0.96,16.05
2,126,1000,8.0,8.38,0.98,15.12
2,126,1000,16.0,8.39,1.1,14.53
2,126,1000,32.0,8.63,1.0,15.23
2,126,1000,64.0,8.73,1.02,15.56
2,126,1000,128.0,10.58,2.21,19.82
2,126,1000,256.0,14.25,2.21,26.03
2,126,1000,512.0,10.88,2.25,19.47
2,126,1000,1024.0,12.11,2.38,21.47
2,126,1000,2048.0,15.05,2.21,28.69
2,126,1000,4096.0,19.27,2.7,37.53
2,126,1000,8192.0,28.12,3.0,54.11
2,126,1000,16384.0,93.76,11.17,174.13
2,126,1000,32768.0,127.39,18.61,231.34
2,126,1000,65536.0,213.82,40.23,374.81
2,126,1000,131072.0,400.12,85.47,699.99
2,126,1000,262144.0,803.06,197.08,1400.82
2,126,1000,524288.0,1660.39,413.85,2869.28
2,126,1000,1048576.0,3217.03,775.78,5632.73
2,38,1000,1.0,2.98,0.65,5.28
2,38,1000,2.0,2.95,0.67,4.48
2,38,1000,4.0,2.88,0.63,4.36
2,38,1000,8.0,2.86,0.59,4.34
2,38,1000,16.0,2.96,0.7,4.41
2,38,1000,32.0,3.15,0.59,4.86
2,38,1000,64.0,3.2,0.64,4.98
2,38,1000,128.0,3.98,0.68,6.04
2,38,1000,256.0,4.47,0.76,7.02
2,38,1000,512.0,4.32,0.73,6.62
2,38,1000,1024.0,4.61,0.77,7.07
2,38,1000,2048.0,6.2,0.95,9.9
2,38,1000,4096.0,7.68,1.17,12.21
2,38,1000,8192.0,11.78,1.55,19.12
2,38,1000,16384.0,28.94,8.78,43.34
2,38,1000,32768.0,42.83,10.69,64.5
2,38,1000,65536.0,72.76,19.7,107.24
2,38,1000,131072.0,142.35,56.52,207.03
2,38,1000,262144.0,299.85,124.37,441.93
2,38,1000,524288.0,647.13,261.88,950.41
2,38,1000,1048576.0,1172.89,450.24,1735.36
0,166,1000,1.0,6.12,1.65,11.81
0,166,1000,2.0,7.28,0.46,13.59
0,166,1000,4.0,9.99,0.49,19.83
0,166,1000,8.0,7.09,0.51,13.11
0,166,1000,16.0,7.02,0.5,13.05
0,166,1000,32.0,7.73,0.52,13.4
0,166,1000,64.0,7.68,0.53,14.49
0,166,1000,128.0,9.18,0.67,16.28
0,166,1000,256.0,8.53,0.64,15.66
0,166,1000,512.0,8.98,0.66,16.53
0,166,1000,1024.0,10.51,0.72,18.45
0,166,1000,2048.0,13.53,0.8,20.97
0,166,1000,4096.0,20.7,0.87,30.98
0,166,1000,8192.0,37.98,1.09,56.69
0,166,1000,16384.0,118.88,9.17,194.79
0,166,1000,32768.0,186.94,11.32,266.53
0,166,1000,65536.0,91.8,55.25,126.31
0,166,1000,131072.0,197.62,112.5,286.6
0,166,1000,262144.0,400.07,217.26,569.55
0,166,1000,524288.0,789.79,425.94,1088.2
0,166,1000,1048576.0,1487.99,632.01,2134.24
2,242,1000,1.0,25.95,0.66,58.6
2,242,1000,2.0,26.58,1.17,52.02
2,242,1000,4.0,30.13,0.46,52.77
2,242,1000,8.0,28.05,1.18,59.87
2,242,1000,16.0,26.73,0.54,51.8
2,242,1000,32.0,26.21,0.41,48.79
2,242,1000,64.0,27.66,0.59,51.92
2,242,1000,128.0,26.27,0.59,48.51
2,242,1000,256.0,27.16,0.63,50.69
2,242,1000,512.0,27.44,0.64,51.82
2,242,1000,1024.0,28.82,0.69,55.9
2,242,1000,2048.0,32.5,1.59,64.11
2,242,1000,4096.0,38.51,2.01,75.62
2,242,1000,8192.0,50.66,2.46,99.43
2,242,1000,16384.0,161.86,12.5,302.58
2,242,1000,32768.0,229.26,16.01,432.35
2,242,1000,65536.0,373.31,27.62,709.94
2,242,1000,131072.0,679.26,64.11,1266.4
2,242,1000,262144.0,1354.08,107.88,2519.76
2,242,1000,524288.0,2749.27,205.43,5059.7
2,242,1000,1048576.0,5452.92,376.31,10139.16
0,130,1000,1.0,1.84,1.12,3.17
0,130,1000,2.0,2.51,0.29,4.13
0,130,1000,4.0,2.55,0.31,4.22
0,130,1000,8.0,2.76,0.32,4.44
0,130,1000,16.0,2.83,0.38,4.49
0,130,1000,32.0,3.73,0.33,5.48
0,130,1000,64.0,3.69,0.33,5.39
0,130,1000,128.0,5.43,0.52,8.21
0,130,1000,256.0,5.55,0.54,8.25
0,130,1000,512.0,6.09,0.52,8.66
0,130,1000,1024.0,6.32,0.55,9.28
0,130,1000,2048.0,10.1,0.61,16.18
0,130,1000,4096.0,18.59,0.77,29.85
0,130,1000,8192.0,36.02,1.11,58.98
0,130,1000,16384.0,142.86,5.79,228.76
0,130,1000,32768.0,165.74,10.78,221.17
0,130,1000,65536.0,94.28,22.36,127.8
0,130,1000,131072.0,227.77,34.26,309.56
0,130,1000,262144.0,471.39,61.85,643.89
0,130,1000,524288.0,871.44,105.47,1150.72
0,130,1000,1048576.0,1568.49,198.38,2116.31
0,194,1000,1.0,4.27,0.56,16.74
0,194,1000,2.0,5.52,0.53,12.52
0,194,1000,4.0,6.86,0.58,15.66
0,194,1000,8.0,5.93,0.57,14.11
0,194,1000,16.0,5.91,0.58,14.06
0,194,1000,32.0,6.83,0.6,15.78
0,194,1000,64.0,6.34,0.6,14.47
0,194,1000,128.0,7.39,0.75,15.98
0,194,1000,256.0,9.63,0.69,19.52
0,194,1000,512.0,10.2,0.7,20.76
0,194,1000,1024.0,11.22,0.72,21.79
0,194,1000,2048.0,14.73,0.83,25.0
0,194,1000,4096.0,23.79,0.93,39.26
0,194,1000,8192.0,41.55,1.19,72.51
0,194,1000,16384.0,114.14,6.11,194.32
0,194,1000,32768.0,225.38,17.52,330.51
0,194,1000,65536.0,93.66,37.23,126.09
0,194,1000,131072.0,196.89,61.48,273.98
0,194,1000,262144.0,437.75,96.73,619.98
0,194,1000,524288.0,945.71,166.63,1376.38
0,194,1000,1048576.0,1724.07,320.75,2565.24
2,22,1000,1.0,1.79,0.59,2.94
2,22,1000,2.0,1.8,0.58,2.93
2,22,1000,4.0,1.8,0.58,2.98
2,22,1000,8.0,1.79,0.59,2.9
2,22,1000,16.0,1.79,0.6,2.93
2,22,1000,32.0,2.01,0.67,3.27
2,22,1000,64.0,2.0,0.68,3.25
2,22,1000,128.0,2.69,0.73,3.88
2,22,1000,256.0,2.72,0.72,3.86
2,22,1000,512.0,2.97,0.82,4.26
2,22,1000,1024.0,3.19,0.84,4.63
2,22,1000,2048.0,4.1,0.96,6.31
2,22,1000,4096.0,5.25,1.09,8.19
2,22,1000,8192.0,8.35,1.45,13.28
2,22,1000,16384.0,19.1,7.13,25.12
2,22,1000,32768.0,29.28,9.88,38.8
2,22,1000,65536.0,50.43,16.28,66.83
2,22,1000,131072.0,101.16,41.33,134.16
2,22,1000,262144.0,211.16,120.95,275.72
2,22,1000,524288.0,424.48,233.71,576.22
2,22,1000,1048576.0,822.4,412.07,1156.86
0,70,1000,1.0,2.06,1.16,4.89
0,70,1000,2.0,1.87,1.16,3.38
0,70,1000,4.0,2.14,1.21,3.79
0,70,1000,8.0,1.79,1.19,3.06
0,70,1000,16.0,2.16,1.21,3.45
0,70,1000,32.0,2.92,1.36,4.61
0,70,1000,64.0,2.07,1.4,3.61
0,70,1000,128.0,3.87,2.4,5.6
0,70,1000,256.0,3.77,2.17,5.49
0,70,1000,512.0,3.8,2.24,5.43
0,70,1000,1024.0,4.42,2.69,6.18
0,70,1000,2048.0,6.51,3.62,9.01
0,70,1000,4096.0,8.61,4.87,11.81
0,70,1000,8192.0,13.87,7.85,18.92
0,70,1000,16384.0,25.46,18.78,32.83
0,70,1000,32768.0,41.6,29.6,55.28
0,70,1000,65536.0,79.13,56.15,103.91
0,70,1000,131072.0,162.2,107.85,202.36
0,70,1000,262144.0,361.45,236.08,429.18
0,70,1000,524288.0,827.66,555.65,947.79
0,70,1000,1048576.0,1504.07,1025.13,1755.44
2,182,1000,1.0,14.42,1.2,28.53
2,182,1000,2.0,16.08,1.22,35.36
2,182,1000,4.0,14.73,0.88,33.75
2,182,1000,8.0,14.82,0.95,33.8
2,182,1000,16.0,14.8,1.09,33.53
2,182,1000,32.0,15.43,1.04,34.49
2,182,1000,64.0,15.61,1.1,35.19
2,182,1000,128.0,18.02,1.46,38.52
2,182,1000,256.0,17.56,1.54,39.04
2,182,1000,512.0,18.81,1.43,38.99
2,182,1000,1024.0,18.89,1.96,41.42
2,182,1000,2048.0,22.22,1.78,43.87
2,182,1000,4096.0,27.37,2.13,53.44
2,182,1000,8192.0,40.82,2.94,80.49
2,182,1000,16384.0,110.72,9.05,210.46
2,182,1000,32768.0,166.29,13.69,313.35
2,182,1000,65536.0,285.84,26.25,533.78
2,182,1000,131072.0,499.86,45.73,928.68
2,182,1000,262144.0,1010.95,81.84,1859.85
2,182,1000,524288.0,2095.82,155.26,3821.76
2,182,1000,1048576.0,4163.98,312.49,7644.26
0,118,1000,1.0,3.13,2.31,4.48
0,118,1000,2.0,3.09,2.15,4.5
0,118,1000,4.0,3.12,2.31,4.44
0,118,1000,8.0,3.02,2.12,4.33
0,118,1000,16.0,3.11,2.29,4.36
0,118,1000,32.0,3.3,2.27,4.58
0,118,1000,64.0,3.21,2.28,4.48
0,118,1000,128.0,5.15,3.69,6.84
0,118,1000,256.0,5.15,3.81,6.88
0,118,1000,512.0,5.29,3.82,7.17
0,118,1000,1024.0,5.69,4.12,7.43
0,118,1000,2048.0,8.12,5.78,10.58
0,118,1000,4096.0,10.26,6.87,13.3
0,118,1000,8192.0,15.71,10.4,20.03
0,118,1000,16384.0,25.18,18.73,30.81
0,118,1000,32768.0,45.31,32.02,58.94
0,118,1000,65536.0,103.18,62.13,138.72
0,118,1000,131072.0,203.62,110.64,270.95
0,118,1000,262144.0,467.03,253.55,632.39
0,118,1000,524288.0,1041.37,576.84,1400.71
0,118,1000,1048576.0,1733.05,1003.51,2390.8
0,46,1000,1.0,2.03,1.05,3.0
0,46,1000,2.0,2.06,1.06,3.02
0,46,1000,4.0,2.09,1.05,3.5
0,46,1000,8.0,2.04,1.05,2.98
0,46,1000,16.0,2.0,1.07,2.92
0,46,1000,32.0,2.24,1.14,3.3
0,46,1000,64.0,2.23,1.11,3.32
0,46,1000,128.0,3.26,2.24,4.19
0,46,1000,256.0,3.62,2.3,5.13
0,46,1000,512.0,3.72,2.4,5.69
0,46,1000,1024.0,4.04,2.6,5.13
0,46,1000,2048.0,5.11,3.4,6.81
0,46,1000,4096.0,6.81,5.1,8.92
0,46,1000,8192.0,10.29,7.45,13.41
0,46,1000,16384.0,18.86,15.02,22.26
0,46,1000,32768.0,28.26,22.35,33.63
0,46,1000,65536.0,55.94,40.17,68.81
0,46,1000,131072.0,113.35,73.46,151.5
0,46,1000,262144.0,249.4,158.07,333.16
0,46,1000,524288.0,552.63,352.86,696.34
0,46,1000,1048576.0,944.97,576.3,1168.86
0,38,1000,1.0,2.18,0.98,2.87
0,38,1000,2.0,2.19,0.98,2.91
0,38,1000,4.0,2.14,0.95,2.83
0,38,1000,8.0,2.16,0.97,2.85
0,38,1000,16.0,2.13,0.98,2.77
0,38,1000,32.0,2.37,1.0,3.29
0,38,1000,64.0,2.4,1.02,3.24
0,38,1000,128.0,3.21,2.0,3.94
0,38,1000,256.0,3.52,2.12,4.91
0,38,1000,512.0,3.62,2.18,5.04
0,38,1000,1024.0,4.22,2.51,6.04
0,38,1000,2048.0,5.29,3.62,7.04
0,38,1000,4096.0,6.89,4.94,9.1
0,38,1000,8192.0,10.14,7.59,13.34
0,38,1000,16384.0,17.28,12.2,21.12
0,38,1000,32768.0,25.99,17.01,31.86
0,38,1000,65536.0,48.25,36.25,59.62
0,38,1000,131072.0,97.82,68.49,125.04
0,38,1000,262144.0,230.21,153.52,285.11
0,38,1000,524288.0,542.41,346.49,690.52
0,38,1000,1048576.0,877.14,526.92,1122.99
0,254,1000,1.0,10.22,0.47,27.81
0,254,1000,2.0,13.18,0.42,30.42
0,254,1000,4.0,13.54,0.43,32.46
0,254,1000,8.0,13.61,0.43,31.74
0,254,1000,16.0,13.87,0.43,31.43
0,254,1000,32.0,14.25,0.47,32.4
0,254,1000,64.0,14.86,0.47,40.25
0,254,1000,128.0,15.15,0.58,36.45
0,254,1000,256.0,15.02,0.55,35.84
0,254,1000,512.0,16.14,0.58,38.08
0,254,1000,1024.0,18.16,0.61,42.7
0,254,1000,2048.0,22.63,0.7,54.5
0,254,1000,4096.0,35.05,0.79,76.08
0,254,1000,8192.0,54.68,0.99,110.73
0,254,1000,16384.0,131.33,6.94,253.17
0,254,1000,32768.0,273.12,31.94,420.11
0,254,1000,65536.0,103.13,56.56,130.02
0,254,1000,131072.0,210.49,117.82,297.56
0,254,1000,262144.0,449.05,261.52,656.95
0,254,1000,524288.0,956.47,538.33,1432.43
0,254,1000,1048576.0,1668.31,836.64,2544.2
0,238,1000,1.0,6.51,0.79,21.23
0,238,1000,2.0,12.38,0.6,29.07
0,238,1000,4.0,9.54,0.64,24.91
0,238,1000,8.0,9.54,0.62,25.05
0,238,1000,16.0,10.46,0.66,26.93
0,238,1000,32.0,10.42,0.66,26.87
0,238,1000,64.0,9.64,0.68,25.38
0,238,1000,128.0,11.31,0.81,27.86
0,238,1000,256.0,12.41,0.77,30.56
0,238,1000,512.0,13.07,0.79,32.4
0,238,1000,1024.0,14.74,0.82,37.15
0,238,1000,2048.0,19.18,0.92,46.49
0,238,1000,4096.0,31.0,1.05,67.45
0,238,1000,8192.0,50.81,1.23,106.21
0,238,1000,16384.0,121.78,5.67,233.76
0,238,1000,32768.0,260.16,15.55,403.03
0,238,1000,65536.0,98.23,55.79,126.02
0,238,1000,131072.0,194.95,116.53,272.6
0,238,1000,262144.0,420.66,220.04,637.42
0,238,1000,524288.0,912.99,442.51,1406.13
0,238,1000,1048576.0,1608.37,783.14,2560.43
2,198,1000,1.0,18.38,1.14,39.79
2,198,1000,2.0,17.76,0.62,34.27
2,198,1000,4.0,17.27,0.7,31.83
2,198,1000,8.0,16.55,0.66,31.54
2,198,1000,16.0,17.76,0.72,34.11
2,198,1000,32.0,18.89,0.71,36.04
2,198,1000,64.0,20.6,0.66,44.18
2,198,1000,128.0,18.9,1.13,36.75
2,198,1000,256.0,17.94,1.18,35.59
2,198,1000,512.0,18.47,1.2,36.63
2,198,1000,1024.0,19.62,1.44,39.05
2,198,1000,2048.0,23.62,1.65,49.16
2,198,1000,4096.0,29.42,1.84,60.0
2,198,1000,8192.0,40.74,1.94,80.22
2,198,1000,16384.0,122.81,9.67,234.7
2,198,1000,32768.0,184.33,12.78,357.59
2,198,1000,65536.0,314.85,25.45,595.82
2,198,1000,131072.0,558.38,43.08,1043.0
2,198,1000,262144.0,1118.99,79.68,2055.65
2,198,1000,524288.0,2285.11,166.76,4166.08
2,198,1000,1048576.0,4548.26,313.95,8396.86
2,54,1000,1.0,3.44,0.65,6.1
2,54,1000,2.0,4.21,0.7,7.17
2,54,1000,4.0,3.39,0.62,6.08
2,54,1000,8.0,3.91,0.58,6.82
2,54,1000,16.0,4.01,0.56,7.0
2,54,1000,32.0,3.64,0.6,6.7
2,54,1000,64.0,4.1,0.82,7.56
2,54,1000,128.0,4.85,0.75,8.29
2,54,1000,256.0,4.96,0.79,8.43
2,54,1000,512.0,5.29,0.8,9.08
2,54,1000,1024.0,5.65,0.8,9.53
2,54,1000,2048.0,7.21,0.92,12.47
2,54,1000,4096.0,9.25,1.17,16.16
2,54,1000,8192.0,13.89,1.57,24.2
2,54,1000,16384.0,37.86,7.46,60.69
2,54,1000,32768.0,56.11,10.53,90.11
2,54,1000,65536.0,101.4,21.31,160.67
2,54,1000,131072.0,197.5,54.61,306.77
2,54,1000,262144.0,393.29,131.69,602.41
2,54,1000,524288.0,816.27,281.04,1255.1
2,54,1000,1048576.0,1557.13,511.29,2418.82
2,82,1000,1.0,6.11,0.83,11.14
2,82,1000,2.0,6.31,0.76,11.42
2,82,1000,4.0,5.76,0.98,11.66
2,82,1000,8.0,5.63,0.81,11.07
2,82,1000,16.0,5.11,0.75,9.71
2,82,1000,32.0,7.34,0.88,13.51
2,82,1000,64.0,5.73,0.98,11.17
2,82,1000,128.0,6.62,0.96,12.56
2,82,1000,256.0,6.7,1.02,12.51
2,82,1000,512.0,7.22,1.06,13.73
2,82,1000,1024.0,7.79,1.05,14.68
2,82,1000,2048.0,9.83,1.08,18.74
2,82,1000,4096.0,12.74,1.22,24.12
2,82,1000,8192.0,19.4,1.64,36.7
2,82,1000,16384.0,57.14,9.69,96.67
